;test;
4444,6388;0,3881094;
4444,3977;0,3881859;
4444,1566;0,3882229;
4443,9154;0,3882419;
4443,6743;0,3882901;
4443,4332;0,3883153;
4443,1921;0,3882485;
4442,9510;0,388154;
4442,7099;0,3881416;
4442,4688;0,3881834;
4442,2277;0,3882005;
4441,9866;0,3881852;
4441,7454;0,3881532;
4441,5043;0,3881448;
4441,2632;0,388193;
4441,0221;0,3882317;
4440,7810;0,3881914;
4440,5399;0,3881195;
4440,2988;0,3880793;
4440,0577;0,3880724;
4439,8166;0,3881135;
4439,5754;0,3881874;
4439,3343;0,3882028;
4439,0932;0,3881706;
4438,8521;0,3881858;
4438,6110;0,3881999;
4438,3699;0,3881454;
4438,1288;0,3880978;
4437,8877;0,3880982;
4437,6466;0,388081;
4437,4055;0,388024;
4437,1643;0,3880061;
4436,9232;0,3880724;
4436,6821;0,3881243;
4436,4410;0,3880819;
4436,1999;0,3880233;
4435,9588;0,3880228;
4435,7177;0,3880531;
4435,4766;0,3881023;
4435,2355;0,3881924;
4434,9943;0,388279;
4434,7532;0,3882782;
4434,5121;0,3881742;
4434,2710;0,3880335;
4434,0299;0,3879382;
4433,7888;0,3879291;
4433,5477;0,387984;
4433,3066;0,388028;
4433,0655;0,3880127;
4432,8243;0,387998;
4432,5832;0,3880377;
4432,3421;0,3880619;
4432,1010;0,388059;
4431,8599;0,3880879;
4431,6188;0,3880996;
4431,3777;0,3880699;
4431,1366;0,3880548;
4430,8955;0,3880697;
4430,6543;0,3881256;
4430,4132;0,3881876;
4430,1721;0,388196;
4429,9310;0,3881582;
4429,6899;0,3880706;
4429,4488;0,3879838;
4429,2077;0,3880066;
4428,9666;0,3880621;
4428,7255;0,3880282;
4428,4843;0,3879917;
4428,2432;0,388046;
4428,0021;0,388117;
4427,7610;0,3880831;
4427,5199;0,3879738;
4427,2788;0,3879483;
4427,0377;0,3880153;
4426,7966;0,3880524;
4426,5555;0,3880197;
4426,3143;0,387931;
4426,0732;0,3878418;
4425,8321;0,3878381;
4425,5910;0,3878957;
4425,3499;0,3879234;
4425,1088;0,3879347;
4424,8677;0,3879904;
4424,6266;0,3880406;
4424,3855;0,3880107;
4424,1443;0,3879656;
4423,9032;0,3879848;
4423,6621;0,3880107;
4423,4210;0,3879709;
4423,1799;0,3878863;
4422,9388;0,3878341;
4422,6977;0,3878642;
4422,4566;0,3879137;
4422,2155;0,3879057;
4421,9744;0,3878734;
4421,7332;0,3878648;
4421,4921;0,3878787;
4421,2510;0,3878973;
4421,0099;0,3878741;
4420,7688;0,3878107;
4420,5277;0,387786;
4420,2866;0,3878154;
4420,0455;0,3878363;
4419,8044;0,3878423;
4419,5632;0,3878726;
4419,3221;0,3878923;
4419,0810;0,3878658;
4418,8399;0,3878452;
4418,5988;0,3878503;
4418,3577;0,3878645;
4418,1166;0,3878866;
4417,8755;0,3878877;
4417,6344;0,3878739;
4417,3932;0,3878827;
4417,1521;0,387912;
4416,9110;0,3879574;
4416,6699;0,3879828;
4416,4288;0,3879292;
4416,1877;0,387828;
4415,9466;0,3877589;
4415,7055;0,3877587;
4415,4644;0,3878308;
4415,2232;0,3879065;
4414,9821;0,3878672;
4414,7410;0,3877517;
4414,4999;0,387725;
4414,2588;0,3877715;
4414,0177;0,3877727;
4413,7766;0,3877698;
4413,5355;0,3878168;
4413,2944;0,3878657;
4413,0532;0,3878863;
4412,8121;0,3878835;
4412,5710;0,3878435;
4412,3299;0,3877579;
4412,0888;0,3876864;
4411,8477;0,3876718;
4411,6066;0,387689;
4411,3655;0,3877384;
4411,1244;0,3878167;
4410,8832;0,3878807;
4410,6421;0,3878737;
4410,4010;0,3877782;
4410,1599;0,3876879;
4409,9188;0,3876816;
4409,6777;0,3877035;
4409,4366;0,387698;
4409,1955;0,3876815;
4408,9544;0,3876651;
4408,7133;0,3876267;
4408,4721;0,3875838;
4408,2310;0,3875882;
4407,9899;0,38761;
4407,7488;0,387585;
4407,5077;0,3875396;
4407,2666;0,3875095;
4407,0255;0,3874959;
4406,7844;0,3875163;
4406,5433;0,3875672;
4406,3021;0,3876123;
4406,0610;0,3876414;
4405,8199;0,3876908;
4405,5788;0,3877427;
4405,3377;0,3877271;
4405,0966;0,3876642;
4404,8555;0,3876394;
4404,6144;0,3876756;
4404,3733;0,3876875;
4404,1321;0,3876067;
4403,8910;0,387565;
4403,6499;0,3876614;
4403,4088;0,3877377;
4403,1677;0,3877084;
4402,9266;0,3876614;
4402,6855;0,3876474;
4402,4444;0,3876795;
4402,2033;0,3877148;
4401,9621;0,3876979;
4401,7210;0,3876647;
4401,4799;0,3876584;
4401,2388;0,3876455;
4400,9977;0,3875816;
4400,7566;0,3875271;
4400,5155;0,3875392;
4400,2744;0,387557;
4400,0333;0,387558;
4399,7921;0,3875646;
4399,5510;0,3875718;
4399,3099;0,3875993;
4399,0688;0,3876407;
4398,8277;0,3876572;
4398,5866;0,3876515;
4398,3455;0,3876415;
4398,1044;0,3876255;
4397,8633;0,3876062;
4397,6221;0,3876112;
4397,3810;0,3876422;
4397,1399;0,3876525;
4396,8988;0,3876101;
4396,6577;0,3875412;
4396,4166;0,3874831;
4396,1755;0,3874269;
4395,9344;0,3873799;
4395,6933;0,3873989;
4395,4521;0,3874762;
4395,2110;0,3875146;
4394,9699;0,3874829;
4394,7288;0,3874583;
4394,4877;0,3874638;
4394,2466;0,3874533;
4394,0055;0,3874455;
4393,7644;0,387489;
4393,5233;0,3875541;
4393,2822;0,3875645;
4393,0410;0,387516;
4392,7999;0,3874585;
4392,5588;0,3874128;
4392,3177;0,387389;
4392,0766;0,3873783;
4391,8355;0,3873674;
4391,5944;0,3873718;
4391,3533;0,387392;
4391,1122;0,3874149;
4390,8710;0,3874227;
4390,6299;0,3874291;
4390,3888;0,387459;
4390,1477;0,3874616;
4389,9066;0,3874402;
4389,6655;0,3874615;
4389,4244;0,3874776;
4389,1833;0,3874401;
4388,9422;0,3873915;
4388,7010;0,3873685;
4388,4599;0,3874062;
4388,2188;0,3874833;
4387,9777;0,3874939;
4387,7366;0,3874499;
4387,4955;0,3874634;
4387,2544;0,387509;
4387,0133;0,3874919;
4386,7722;0,3874459;
4386,5310;0,3874449;
4386,2899;0,3874577;
4386,0488;0,3874113;
4385,8077;0,3872987;
4385,5666;0,3872129;
4385,3255;0,387235;
4385,0844;0,3872916;
4384,8433;0,387303;
4384,6022;0,3872966;
4384,3610;0,3872898;
4384,1199;0,3873055;
4383,8788;0,3873975;
4383,6377;0,3875294;
4383,3966;0,3875476;
4383,1555;0,3874048;
4382,9144;0,3872691;
4382,6733;0,387247;
4382,4322;0,3872828;
4382,1910;0,387309;
4381,9499;0,387294;
4381,7088;0,3872691;
4381,4677;0,3872689;
4381,2266;0,3872835;
4380,9855;0,3873142;
4380,7444;0,3873474;
4380,5033;0,3873442;
4380,2622;0,3873086;
4380,0211;0,3872766;
4379,7799;0,3872667;
4379,5388;0,3872834;
4379,2977;0,3873133;
4379,0566;0,3873418;
4378,8155;0,3873764;
4378,5744;0,3874191;
4378,3333;0,3874454;
4378,0922;0,3874518;
4377,8511;0,3874761;
4377,6099;0,3875118;
4377,3688;0,3874738;
4377,1277;0,3873243;
4376,8866;0,3871886;
4376,6455;0,3872143;
4376,4044;0,387331;
4376,1633;0,3873833;
4375,9222;0,3873949;
4375,6811;0,3874181;
4375,4399;0,3873804;
4375,1988;0,3872767;
4374,9577;0,3872139;
4374,7166;0,3872324;
4374,4755;0,3872674;
4374,2344;0,3872685;
4373,9933;0,3872701;
4373,7522;0,3872638;
4373,5111;0,3871903;
4373,2699;0,387116;
4373,0288;0,387124;
4372,7877;0,3871536;
4372,5466;0,3871539;
4372,3055;0,3871686;
4372,0644;0,3871887;
4371,8233;0,3871661;
4371,5822;0,3871349;
4371,3411;0,3871296;
4371,0999;0,3871135;
4370,8588;0,3870854;
4370,6177;0,3871119;
4370,3766;0,3871735;
4370,1355;0,3871891;
4369,8944;0,3871694;
4369,6533;0,3871363;
4369,4122;0,3871183;
4369,1711;0,387149;
4368,9299;0,3871254;
4368,6888;0,3870058;
4368,4477;0,386957;
4368,2066;0,387051;
4367,9655;0,3871594;
4367,7244;0,3871808;
4367,4833;0,3871716;
4367,2422;0,3872079;
4367,0011;0,3872197;
4366,7599;0,3871565;
4366,5188;0,3871147;
4366,2777;0,3871237;
4366,0366;0,3871083;
4365,7955;0,3870634;
4365,5544;0,3870386;
4365,3133;0,3870482;
4365,0722;0,3870921;
4364,8311;0,3871506;
4364,5900;0,3871649;
4364,3488;0,387144;
4364,1077;0,3871476;
4363,8666;0,3871435;
4363,6255;0,3870926;
4363,3844;0,3870383;
4363,1433;0,387008;
4362,9022;0,387003;
4362,6611;0,3870194;
4362,4200;0,3870199;
4362,1788;0,3870129;
4361,9377;0,3870582;
4361,6966;0,3871073;
4361,4555;0,3870732;
4361,2144;0,3870232;
4360,9733;0,3870558;
4360,7322;0,3871027;
4360,4911;0,3870727;
4360,2500;0,3870206;
4360,0088;0,3870171;
4359,7677;0,3870422;
4359,5266;0,3870788;
4359,2855;0,3871332;
4359,0444;0,3871559;
4358,8033;0,3870974;
4358,5622;0,387008;
4358,3211;0,3869572;
4358,0800;0,3869593;
4357,8388;0,3869999;
4357,5977;0,3870293;
4357,3566;0,3870143;
4357,1155;0,3870018;
4356,8744;0,3870201;
4356,6333;0,3870138;
4356,3922;0,386956;
4356,1511;0,3868867;
4355,9100;0,3868677;
4355,6688;0,3869371;
4355,4277;0,3870334;
4355,1866;0,3870687;
4354,9455;0,3870464;
4354,7044;0,3870294;
4354,4633;0,3870457;
4354,2222;0,3870494;
4353,9811;0,3870165;
4353,7400;0,3869789;
4353,4988;0,3869436;
4353,2577;0,3869171;
4353,0166;0,3869164;
4352,7755;0,3869174;
4352,5344;0,3869049;
4352,2933;0,3869159;
4352,0522;0,3869597;
4351,8111;0,3869766;
4351,5700;0,3869327;
4351,3289;0,3868929;
4351,0877;0,38691;
4350,8466;0,3869255;
4350,6055;0,3868937;
4350,3644;0,386873;
4350,1233;0,3869061;
4349,8822;0,3869582;
4349,6411;0,3869837;
4349,4000;0,3869567;
4349,1589;0,3868748;
4348,9177;0,386766;
4348,6766;0,3866954;
4348,4355;0,386728;
4348,1944;0,3867975;
4347,9533;0,3867685;
4347,7122;0,3866695;
4347,4711;0,3866518;
4347,2300;0,3867489;
4346,9889;0,3868511;
4346,7477;0,386886;
4346,5066;0,3868781;
4346,2655;0,3868676;
4346,0244;0,3868579;
4345,7833;0,3868483;
4345,5422;0,3868426;
4345,3011;0,3868172;
4345,0600;0,3867993;
4344,8189;0,3868295;
4344,5777;0,3868579;
4344,3366;0,3868568;
4344,0955;0,3868355;
4343,8544;0,386803;
4343,6133;0,3867972;
4343,3722;0,3868096;
4343,1311;0,3868169;
4342,8900;0,3868355;
4342,6489;0,3868604;
4342,4077;0,386853;
4342,1666;0,3867862;
4341,9255;0,3867347;
4341,6844;0,3868008;
4341,4433;0,3869109;
4341,2022;0,386953;
4340,9611;0,3869511;
4340,7200;0,3869272;
4340,4789;0,3868864;
4340,2377;0,3868665;
4339,9966;0,3868573;
4339,7555;0,3868224;
4339,5144;0,3867662;
4339,2733;0,3867256;
4339,0322;0,386741;
4338,7911;0,3868038;
4338,5500;0,3868527;
4338,3089;0,386855;
4338,0677;0,3868119;
4337,8266;0,3867294;
4337,5855;0,3866693;
4337,3444;0,3867128;
4337,1033;0,3868306;
4336,8622;0,3868959;
4336,6211;0,3868676;
4336,3800;0,3868301;
4336,1389;0,3867837;
4335,8978;0,386659;
4335,6566;0,3865375;
4335,4155;0,3865453;
4335,1744;0,3866234;
4334,9333;0,3866447;
4334,6922;0,3866046;
4334,4511;0,3865681;
4334,2100;0,386595;
4333,9689;0,3866895;
4333,7278;0,3867499;
4333,4866;0,3867078;
4333,2455;0,3866349;
4333,0044;0,3865946;
4332,7633;0,3865819;
4332,5222;0,386615;
4332,2811;0,3866695;
4332,0400;0,386656;
4331,7989;0,3866062;
4331,5578;0,3866418;
4331,3166;0,3867337;
4331,0755;0,3867602;
4330,8344;0,3867187;
4330,5933;0,3866698;
4330,3522;0,386633;
4330,1111;0,3866406;
4329,8700;0,3866985;
4329,6289;0,3867297;
4329,3878;0,3867017;
4329,1466;0,3866555;
4328,9055;0,3866115;
4328,6644;0,3865899;
4328,4233;0,386598;
4328,1822;0,3865923;
4327,9411;0,3865697;
4327,7000;0,3865839;
4327,4589;0,386636;
4327,2178;0,3866722;
4326,9766;0,3866515;
4326,7355;0,3865708;
4326,4944;0,3864764;
4326,2533;0,3864457;
4326,0122;0,3864974;
4325,7711;0,3865511;
4325,5300;0,3865478;
4325,2889;0,3865302;
4325,0478;0,3865441;
4324,8066;0,3865571;
4324,5655;0,3865301;
4324,3244;0,3864898;
4324,0833;0,3864678;
4323,8422;0,3865057;
4323,6011;0,3866242;
4323,3600;0,3867257;
4323,1189;0,3867214;
4322,8778;0,386638;
4322,6367;0,3865693;
4322,3955;0,3865666;
4322,1544;0,3865821;
4321,9133;0,3865843;
4321,6722;0,3865764;
4321,4311;0,3865612;
4321,1900;0,3865362;
4320,9489;0,3864847;
4320,7078;0,3864385;
4320,4667;0,3864313;
4320,2255;0,3864651;
4319,9844;0,3865315;
4319,7433;0,3865497;
4319,5022;0,3864881;
4319,2611;0,3864297;
4319,0200;0,3863965;
4318,7789;0,3863938;
4318,5378;0,3864588;
4318,2967;0,3865254;
4318,0555;0,3865274;
4317,8144;0,3865148;
4317,5733;0,3865563;
4317,3322;0,3866359;
4317,0911;0,3866688;
4316,8500;0,3866344;
4316,6089;0,3865885;
4316,3678;0,3865575;
4316,1267;0,3865169;
4315,8855;0,3864777;
4315,6444;0,3864779;
4315,4033;0,3864768;
4315,1622;0,3864448;
4314,9211;0,3864365;
4314,6800;0,3864695;
4314,4389;0,3865044;
4314,1978;0,3865164;
4313,9567;0,3864811;
4313,7155;0,3864143;
4313,4744;0,3864262;
4313,2333;0,3865223;
4312,9922;0,3865906;
4312,7511;0,3866201;
4312,5100;0,3866516;
4312,2689;0,3866812;
4312,0278;0,3866799;
4311,7867;0,3866354;
4311,5455;0,3865617;
4311,3044;0,3864717;
4311,0633;0,3864034;
4310,8222;0,3863898;
4310,5811;0,3864168;
4310,3400;0,3864439;
4310,0989;0,3864407;
4309,8578;0,3864204;
4309,6167;0,3864107;
4309,3755;0,3864045;
4309,1344;0,3863891;
4308,8933;0,3863707;
4308,6522;0,386353;
4308,4111;0,3863377;
4308,1700;0,3863615;
4307,9289;0,386472;
4307,6878;0,3865781;
4307,4467;0,3865336;
4307,2056;0,3864114;
4306,9644;0,3863537;
4306,7233;0,3863401;
4306,4822;0,3863287;
4306,2411;0,3863379;
4306,0000;0,3863365;
4305,7589;0,3863012;
4305,5178;0,3863178;
4305,2767;0,3863949;
4305,0356;0,3864154;
4304,7944;0,3863573;
4304,5533;0,3863074;
4304,3122;0,3863204;
4304,0711;0,3863499;
4303,8300;0,3863399;
4303,5889;0,3863333;
4303,3478;0,3863662;
4303,1067;0,386389;
4302,8656;0,3863756;
4302,6244;0,3863663;
4302,3833;0,3863791;
4302,1422;0,3863898;
4301,9011;0,3863977;
4301,6600;0,3863992;
4301,4189;0,3863752;
4301,1778;0,3863505;
4300,9367;0,386337;
4300,6956;0,3862921;
4300,4544;0,3862048;
4300,2133;0,3861413;
4299,9722;0,3861494;
4299,7311;0,3862069;
4299,4900;0,3863108;
4299,2489;0,3864337;
4299,0078;0,3864896;
4298,7667;0,3864674;
4298,5256;0,3864121;
4298,2844;0,38635;
4298,0433;0,3862959;
4297,8022;0,3862515;
4297,5611;0,3862381;
4297,3200;0,3862771;
4297,0789;0,3863311;
4296,8378;0,3863358;
4296,5967;0,3862935;
4296,3556;0,3862755;
4296,1144;0,3863023;
4295,8733;0,3863352;
4295,6322;0,3863519;
4295,3911;0,3863636;
4295,1500;0,3863882;
4294,9089;0,3863825;
4294,6678;0,3863116;
4294,4267;0,3862574;
4294,1856;0,3862745;
4293,9445;0,3863007;
4293,7033;0,3863007;
4293,4622;0,3862979;
4293,2211;0,3862966;
4292,9800;0,3862788;
4292,7389;0,3862642;
4292,4978;0,3862914;
4292,2567;0,3863365;
4292,0156;0,3863621;
4291,7745;0,3863489;
4291,5333;0,3862664;
4291,2922;0,3861686;
4291,0511;0,3861361;
4290,8100;0,3861377;
4290,5689;0,3861386;
4290,3278;0,3861527;
4290,0867;0,3861738;
4289,8456;0,3862028;
4289,6045;0,3862252;
4289,3633;0,3862155;
4289,1222;0,3862212;
4288,8811;0,3862535;
4288,6400;0,3862543;
4288,3989;0,386227;
4288,1578;0,3861752;
4287,9167;0,3861012;
4287,6756;0,3860877;
4287,4345;0,386154;
4287,1933;0,3862003;
4286,9522;0,3861783;
4286,7111;0,3861445;
4286,4700;0,3861809;
4286,2289;0,3862816;
4285,9878;0,3863164;
4285,7467;0,3862229;
4285,5056;0,38613;
4285,2645;0,3861496;
4285,0233;0,3862113;
4284,7822;0,3862277;
4284,5411;0,3862014;
4284,3000;0,3861278;
4284,0589;0,3860499;
4283,8178;0,3860331;
4283,5767;0,3860205;
4283,3356;0,3859734;
4283,0945;0,3859535;
4282,8533;0,3860033;
4282,6122;0,3860896;
4282,3711;0,3861561;
4282,1300;0,3861852;
4281,8889;0,3861681;
4281,6478;0,3861126;
4281,4067;0,3860474;
4281,1656;0,3859925;
4280,9245;0,385985;
4280,6833;0,386044;
4280,4422;0,3861326;
4280,2011;0,3861864;
4279,9600;0,3861727;
4279,7189;0,3861217;
4279,4778;0,3860786;
4279,2367;0,3860511;
4278,9956;0,3860484;
4278,7545;0,3860933;
4278,5134;0,3861258;
4278,2722;0,3860916;
4278,0311;0,3860627;
4277,7900;0,3860718;
4277,5489;0,3860515;
4277,3078;0,3859794;
4277,0667;0,3859192;
4276,8256;0,38592;
4276,5845;0,3859446;
4276,3434;0,3859653;
4276,1022;0,3860148;
4275,8611;0,3861043;
4275,6200;0,3861671;
4275,3789;0,3861428;
4275,1378;0,3860765;
4274,8967;0,3860253;
4274,6556;0,3859909;
4274,4145;0,3859775;
4274,1734;0,3859924;
4273,9322;0,3860143;
4273,6911;0,3860166;
4273,4500;0,3860078;
4273,2089;0,3859931;
4272,9678;0,3859732;
4272,7267;0,3859908;
4272,4856;0,3860311;
4272,2445;0,3860129;
4272,0034;0,3859647;
4271,7622;0,3859671;
4271,5211;0,3859912;
4271,2800;0,3859758;
4271,0389;0,3859279;
4270,7978;0,3858777;
4270,5567;0,385853;
4270,3156;0,3858685;
4270,0745;0,3859009;
4269,8334;0,3859245;
4269,5922;0,3859235;
4269,3511;0,3858724;
4269,1100;0,385797;
4268,8689;0,3857653;
4268,6278;0,3858075;
4268,3867;0,38589;
4268,1456;0,3859205;
4267,9045;0,3858692;
4267,6634;0,3858164;
4267,4222;0,3858055;
4267,1811;0,3858237;
4266,9400;0,38588;
4266,6989;0,3859513;
4266,4578;0,3859516;
4266,2167;0,3858791;
4265,9756;0,3858419;
4265,7345;0,3858637;
4265,4934;0,3858815;
4265,2523;0,385895;
4265,0111;0,3859116;
4264,7700;0,3858882;
4264,5289;0,3858467;
4264,2878;0,3858292;
4264,0467;0,3858428;
4263,8056;0,3859183;
4263,5645;0,3859904;
4263,3234;0,3859592;
4263,0823;0,3858806;
4262,8411;0,3858388;
4262,6000;0,3858412;
4262,3589;0,3858711;
4262,1178;0,385875;
4261,8767;0,3858244;
4261,6356;0,3857921;
4261,3945;0,3858016;
4261,1534;0,3857878;
4260,9123;0,385755;
4260,6711;0,3857526;
4260,4300;0,3857995;
4260,1889;0,3858641;
4259,9478;0,3858676;
4259,7067;0,3857909;
4259,4656;0,3857329;
4259,2245;0,3857084;
4258,9834;0,3856218;
4258,7423;0,385553;
4258,5011;0,385589;
4258,2600;0,3856377;
4258,0189;0,3856314;
4257,7778;0,3855639;
4257,5367;0,3855211;
4257,2956;0,3856057;
4257,0545;0,3857117;
4256,8134;0,3857001;
4256,5723;0,3856159;
4256,3311;0,3855459;
4256,0900;0,3855087;
4255,8489;0,3855088;
4255,6078;0,3855333;
4255,3667;0,3855679;
4255,1256;0,3856452;
4254,8845;0,3857542;
4254,6434;0,3858316;
4254,4023;0,3858587;
4254,1611;0,3858576;
4253,9200;0,3858511;
4253,6789;0,3858493;
4253,4378;0,3858401;
4253,1967;0,3857858;
4252,9556;0,385698;
4252,7145;0,3856714;
4252,4734;0,3857224;
4252,2323;0,3857582;
4251,9911;0,3857489;
4251,7500;0,3857211;
4251,5089;0,3856737;
4251,2678;0,3856451;
4251,0267;0,3856762;
4250,7856;0,3856694;
4250,5445;0,3855618;
4250,3034;0,3855024;
4250,0623;0,3855633;
4249,8212;0,3856243;
4249,5800;0,3856585;
4249,3389;0,3857152;
4249,0978;0,3857434;
4248,8567;0,3857219;
4248,6156;0,3856881;
4248,3745;0,3856274;
4248,1334;0,3855611;
4247,8923;0,3855433;
4247,6512;0,385577;
4247,4100;0,3856215;
4247,1689;0,3856161;
4246,9278;0,3855984;
4246,6867;0,3856407;
4246,4456;0,3856558;
4246,2045;0,38557;
4245,9634;0,3854707;
4245,7223;0,3854249;
4245,4812;0,3854437;
4245,2400;0,3855078;
4244,9989;0,3855376;
4244,7578;0,3855145;
4244,5167;0,3854805;
4244,2756;0,3854497;
4244,0345;0,3854412;
4243,7934;0,3854525;
4243,5523;0,3854527;
4243,3112;0,3854429;
4243,0700;0,3854398;
4242,8289;0,3854511;
4242,5878;0,3854807;
4242,3467;0,3855064;
4242,1056;0,385506;
4241,8645;0,3855051;
4241,6234;0,3855234;
4241,3823;0,3855442;
4241,1412;0,3855484;
4240,9000;0,3855329;
4240,6589;0,3855215;
4240,4178;0,3855142;
4240,1767;0,3854817;
4239,9356;0,3854504;
4239,6945;0,3854433;
4239,4534;0,3854117;
4239,2123;0,3853762;
4238,9712;0,3854329;
4238,7300;0,3855284;
