;test;
4377,3688;0,3415015;
4377,1277;0,3414732;
4376,8866;0,3414085;
4376,6455;0,3413295;
4376,4044;0,3412658;
4376,1633;0,3412362;
4375,9222;0,3412532;
4375,6811;0,3413022;
4375,4399;0,3413329;
4375,1988;0,3413296;
4374,9577;0,3413499;
4374,7166;0,3413981;
4374,4755;0,341406;
4374,2344;0,341383;
4373,9933;0,3413898;
4373,7522;0,3413742;
4373,5111;0,3412465;
4373,2699;0,3411097;
4373,0288;0,3410963;
4372,7877;0,3411293;
4372,5466;0,3411466;
4372,3055;0,3411822;
4372,0644;0,341192;
4371,8233;0,3411259;
4371,5822;0,3410225;
4371,3411;0,3409636;
4371,0999;0,3409747;
4370,8588;0,3410094;
4370,6177;0,3410552;
4370,3766;0,341095;
4370,1355;0,3410696;
4369,8944;0,3410096;
4369,6533;0,3409921;
4369,4122;0,3410033;
4369,1711;0,3409866;
4368,9299;0,3409202;
4368,6888;0,3408538;
4368,4477;0,3408459;
4368,2066;0,3408672;
4367,9655;0,3408689;
4367,7244;0,3408703;
4367,4833;0,340891;
4367,2422;0,3408847;
4367,0011;0,3408588;
4366,7599;0,3408857;
4366,5188;0,3409168;
4366,2777;0,3408656;
4366,0366;0,3407846;
4365,7955;0,3407783;
4365,5544;0,3408446;
4365,3133;0,3409098;
4365,0722;0,3409164;
4364,8311;0,3408442;
4364,5900;0,3407671;
4364,3488;0,3407374;
4364,1077;0,3406781;
4363,8666;0,3405865;
4363,6255;0,3405828;
4363,3844;0,3406398;
4363,1433;0,3406111;
4362,9022;0,3405216;
4362,6611;0,3404765;
4362,4200;0,3404738;
4362,1788;0,3404882;
4361,9377;0,3404839;
4361,6966;0,3404324;
4361,4555;0,3404012;
4361,2144;0,3404445;
4360,9733;0,3404978;
4360,7322;0,3405038;
4360,4911;0,3404962;
4360,2500;0,3405459;
4360,0088;0,3406393;
4359,7677;0,340645;
4359,5266;0,3405491;
4359,2855;0,3404874;
4359,0444;0,3404825;
4358,8033;0,3404554;
4358,5622;0,3403911;
4358,3211;0,3403219;
4358,0800;0,3402613;
4357,8388;0,3402186;
4357,5977;0,340192;
4357,3566;0,3401726;
4357,1155;0,3401726;
4356,8744;0,3401921;
4356,6333;0,3402293;
4356,3922;0,3402725;
4356,1511;0,3402782;
4355,9100;0,3402506;
4355,6688;0,340238;
4355,4277;0,3402381;
4355,1866;0,3402106;
4354,9455;0,3401482;
4354,7044;0,3400921;
4354,4633;0,3400823;
4354,2222;0,3401138;
4353,9811;0,3401595;
4353,7400;0,3402012;
4353,4988;0,3402054;
4353,2577;0,3401396;
4353,0166;0,3400609;
4352,7755;0,3400569;
4352,5344;0,340091;
4352,2933;0,3400721;
4352,0522;0,3400113;
4351,8111;0,3399886;
4351,5700;0,3400186;
4351,3289;0,3400398;
4351,0877;0,3400377;
4350,8466;0,3400507;
4350,6055;0,3400694;
4350,3644;0,3400586;
4350,1233;0,3400088;
4349,8822;0,3399285;
4349,6411;0,3398427;
4349,4000;0,3397593;
4349,1589;0,3396776;
4348,9177;0,3396448;
4348,6766;0,3397062;
4348,4355;0,3397912;
4348,1944;0,3398111;
4347,9533;0,3398185;
4347,7122;0,339828;
4347,4711;0,3397544;
4347,2300;0,3396591;
4346,9889;0,3396652;
4346,7477;0,3397342;
4346,5066;0,3397584;
4346,2655;0,3397443;
4346,0244;0,3397458;
4345,7833;0,3397012;
4345,5422;0,3395776;
4345,3011;0,3394557;
4345,0600;0,3393955;
4344,8189;0,3394273;
4344,5777;0,3395388;
4344,3366;0,3396678;
4344,0955;0,3397502;
4343,8544;0,3397386;
4343,6133;0,3396524;
4343,3722;0,3395807;
4343,1311;0,3395553;
4342,8900;0,3395303;
4342,6489;0,3394987;
4342,4077;0,3394845;
4342,1666;0,339486;
4341,9255;0,339466;
4341,6844;0,3393945;
4341,4433;0,3393191;
4341,2022;0,3392822;
4340,9611;0,3392771;
4340,7200;0,3392972;
4340,4789;0,3393109;
4340,2377;0,3393031;
4339,9966;0,3393089;
4339,7555;0,3393282;
4339,5144;0,3393277;
4339,2733;0,3393027;
4339,0322;0,3392504;
4338,7911;0,3391719;
4338,5500;0,339101;
4338,3089;0,3390756;
4338,0677;0,3390875;
4337,8266;0,3391157;
4337,5855;0,339161;
4337,3444;0,3391963;
4337,1033;0,3392097;
4336,8622;0,3392246;
4336,6211;0,3391989;
4336,3800;0,3390914;
4336,1389;0,3389898;
4335,8978;0,3389957;
4335,6566;0,3390506;
4335,4155;0,3390706;
4335,1744;0,3390867;
4334,9333;0,3391281;
4334,6922;0,3391692;
4334,4511;0,3391739;
4334,2100;0,3391255;
4333,9689;0,3390362;
4333,7278;0,338925;
4333,4866;0,3388318;
4333,2455;0,3387969;
4333,0044;0,3388133;
4332,7633;0,3388464;
4332,5222;0,3388625;
4332,2811;0,3388346;
4332,0400;0,3387788;
4331,7989;0,3387361;
4331,5578;0,3387282;
4331,3166;0,3387456;
4331,0755;0,3387434;
4330,8344;0,338732;
4330,5933;0,3387455;
4330,3522;0,3387286;
4330,1111;0,3386912;
4329,8700;0,338702;
4329,6289;0,3387106;
4329,3878;0,3386778;
4329,1466;0,3386615;
4328,9055;0,3386808;
4328,6644;0,3387013;
4328,4233;0,3387063;
4328,1822;0,3386913;
4327,9411;0,3386598;
4327,7000;0,3386333;
4327,4589;0,3386284;
4327,2178;0,3386441;
4326,9766;0,3386555;
4326,7355;0,3386335;
4326,4944;0,3385793;
4326,2533;0,3385102;
4326,0122;0,3384604;
4325,7711;0,3384465;
4325,5300;0,3384316;
4325,2889;0,3384005;
4325,0478;0,3383726;
4324,8066;0,338356;
4324,5655;0,3383327;
4324,3244;0,3382899;
4324,0833;0,338304;
4323,8422;0,3383894;
4323,6011;0,3384171;
4323,3600;0,3383854;
4323,1189;0,3383688;
4322,8778;0,3383466;
4322,6367;0,3383324;
4322,3955;0,3383432;
4322,1544;0,3383129;
4321,9133;0,3382215;
4321,6722;0,3381679;
4321,4311;0,3382194;
4321,1900;0,3382939;
4320,9489;0,3382906;
4320,7078;0,3382187;
4320,4667;0,3381563;
4320,2255;0,3381328;
4319,9844;0,3380944;
4319,7433;0,338028;
4319,5022;0,3379808;
4319,2611;0,3379748;
4319,0200;0,3379885;
4318,7789;0,3379855;
4318,5378;0,3379816;
4318,2967;0,3380063;
4318,0555;0,3380435;
4317,8144;0,3380648;
4317,5733;0,3380603;
4317,3322;0,3380592;
4317,0911;0,3380532;
4316,8500;0,3380144;
4316,6089;0,3379894;
4316,3678;0,3379534;
4316,1267;0,3378757;
4315,8855;0,3378773;
4315,6444;0,3379478;
4315,4033;0,3379461;
4315,1622;0,3379288;
4314,9211;0,3379625;
4314,6800;0,3379323;
4314,4389;0,3378337;
4314,1978;0,3378004;
4313,9567;0,337814;
4313,7155;0,3377944;
4313,4744;0,3378156;
4313,2333;0,3379094;
4312,9922;0,3379118;
4312,7511;0,3377579;
4312,5100;0,3376282;
4312,2689;0,3376363;
4312,0278;0,3376562;
4311,7867;0,3375719;
4311,5455;0,3374751;
4311,3044;0,3375051;
4311,0633;0,3375851;
4310,8222;0,3375683;
4310,5811;0,3375335;
4310,3400;0,3375609;
4310,0989;0,337568;
4309,8578;0,3375603;
4309,6167;0,3375748;
4309,3755;0,3375425;
4309,1344;0,3374629;
4308,8933;0,3374366;
4308,6522;0,337472;
4308,4111;0,3374633;
4308,1700;0,3374187;
4307,9289;0,3374419;
4307,6878;0,3374775;
4307,4467;0,3374408;
4307,2056;0,3374201;
4306,9644;0,3374475;
4306,7233;0,3374138;
4306,4822;0,3373299;
4306,2411;0,3373123;
4306,0000;0,3373389;
4305,7589;0,3373327;
4305,5178;0,3373397;
4305,2767;0,3373716;
4305,0356;0,3373429;
4304,7944;0,3372669;
4304,5533;0,3372295;
4304,3122;0,3372313;
4304,0711;0,337191;
4303,8300;0,3370736;
4303,5889;0,3369913;
4303,3478;0,3370411;
4303,1067;0,3371243;
4302,8656;0,3371524;
4302,6244;0,3371927;
4302,3833;0,3372646;
4302,1422;0,3372856;
4301,9011;0,3372179;
4301,6600;0,3371359;
4301,4189;0,3371296;
4301,1778;0,3371592;
4300,9367;0,3371635;
4300,6956;0,3371373;
4300,4544;0,33705;
4300,2133;0,3369444;
4299,9722;0,3369268;
4299,7311;0,3369924;
4299,4900;0,3370434;
4299,2489;0,3370313;
4299,0078;0,3369859;
4298,7667;0,3369214;
4298,5256;0,3368528;
4298,2844;0,3368183;
4298,0433;0,3368225;
4297,8022;0,3368661;
4297,5611;0,3369302;
4297,3200;0,3369543;
4297,0789;0,3369388;
4296,8378;0,3369258;
4296,5967;0,3368891;
4296,3556;0,3368004;
4296,1144;0,3367058;
4295,8733;0,336645;
4295,6322;0,3366122;
4295,3911;0,3365932;
4295,1500;0,3366034;
4294,9089;0,3366626;
4294,6678;0,3367148;
4294,4267;0,3367358;
4294,1856;0,3367661;
4293,9445;0,3367667;
4293,7033;0,3366953;
4293,4622;0,3366046;
4293,2211;0,336579;
4292,9800;0,3366078;
4292,7389;0,3365965;
4292,4978;0,3365405;
4292,2567;0,3364723;
4292,0156;0,336401;
4291,7745;0,3363654;
4291,5333;0,3363692;
4291,2922;0,3363902;
4291,0511;0,336429;
4290,8100;0,3364897;
4290,5689;0,336552;
4290,3278;0,3365699;
4290,0867;0,3365194;
4289,8456;0,3364198;
4289,6045;0,3363341;
4289,3633;0,336326;
4289,1222;0,3363697;
4288,8811;0,3363857;
4288,6400;0,3363401;
4288,3989;0,3362575;
4288,1578;0,3362175;
4287,9167;0,3362633;
4287,6756;0,336324;
4287,4345;0,3363764;
4287,1933;0,3364312;
4286,9522;0,3363932;
4286,7111;0,336257;
4286,4700;0,3361676;
4286,2289;0,3361498;
4285,9878;0,336116;
4285,7467;0,3360438;
4285,5056;0,3359475;
4285,2645;0,3358782;
4285,0233;0,3359071;
4284,7822;0,3360157;
4284,5411;0,3361268;
4284,3000;0,3361771;
4284,0589;0,3361303;
4283,8178;0,3360339;
4283,5767;0,336007;
4283,3356;0,3360565;
4283,0945;0,3360704;
4282,8533;0,3360366;
4282,6122;0,3360305;
4282,3711;0,33605;
4282,1300;0,3360269;
4281,8889;0,3359601;
4281,6478;0,3359242;
4281,4067;0,3359183;
4281,1656;0,335888;
4280,9245;0,3358564;
4280,6833;0,3358442;
4280,4422;0,3358056;
4280,2011;0,3357428;
4279,9600;0,3356988;
4279,7189;0,3356846;
4279,4778;0,3357239;
4279,2367;0,335812;
4278,9956;0,3358663;
4278,7545;0,3358632;
4278,5134;0,3358472;
4278,2722;0,3357892;
4278,0311;0,3357058;
4277,7900;0,3356804;
4277,5489;0,335666;
4277,3078;0,335594;
4277,0667;0,3354979;
4276,8256;0,3354666;
4276,5845;0,3355325;
4276,3434;0,3355941;
4276,1022;0,3356132;
4275,8611;0,3356031;
4275,6200;0,3355328;
4275,3789;0,3354883;
4275,1378;0,3355242;
4274,8967;0,3355296;
4274,6556;0,335484;
4274,4145;0,3354736;
4274,1734;0,3354797;
4273,9322;0,3354326;
4273,6911;0,3353432;
4273,4500;0,335278;
4273,2089;0,3352754;
4272,9678;0,3352956;
4272,7267;0,3352923;
4272,4856;0,3352823;
4272,2445;0,3352837;
4272,0034;0,3352557;
4271,7622;0,3352131;
4271,5211;0,3352508;
4271,2800;0,3353055;
4271,0389;0,3352663;
4270,7978;0,3352183;
4270,5567;0,3352331;
4270,3156;0,3352395;
4270,0745;0,3351986;
4269,8334;0,3351613;
4269,5922;0,3351401;
4269,3511;0,3351098;
4269,1100;0,3350941;
4268,8689;0,3350874;
4268,6278;0,3350476;
4268,3867;0,3349851;
4268,1456;0,3349478;
4267,9045;0,3349671;
4267,6634;0,3350045;
4267,4222;0,3350161;
4267,1811;0,3350188;
4266,9400;0,3350084;
4266,6989;0,3349774;
4266,4578;0,334925;
4266,2167;0,3348342;
4265,9756;0,3347718;
4265,7345;0,3347964;
4265,4934;0,3348373;
4265,2523;0,3348531;
4265,0111;0,3348812;
4264,7700;0,3349111;
4264,5289;0,3349095;
4264,2878;0,3348697;
4264,0467;0,3347799;
4263,8056;0,3346954;
4263,5645;0,3346978;
4263,3234;0,3347262;
4263,0823;0,334706;
4262,8411;0,3346693;
4262,6000;0,3346121;
4262,3589;0,3345421;
4262,1178;0,3345655;
4261,8767;0,3346488;
4261,6356;0,3346444;
4261,3945;0,3345616;
4261,1534;0,3344716;
4260,9123;0,3344317;
4260,6711;0,3344971;
4260,4300;0,3345657;
4260,1889;0,3345157;
4259,9478;0,334427;
4259,7067;0,3344257;
4259,4656;0,3344908;
4259,2245;0,334499;
4258,9834;0,3343982;
4258,7423;0,3343075;
4258,5011;0,3343273;
4258,2600;0,3343716;
4258,0189;0,3343543;
4257,7778;0,3343341;
4257,5367;0,3343474;
4257,2956;0,3343037;
4257,0545;0,3342049;
4256,8134;0,3341654;
4256,5723;0,3341657;
4256,3311;0,3341447;
4256,0900;0,334148;
4255,8489;0,3342;
4255,6078;0,3342556;
4255,3667;0,3342763;
4255,1256;0,3342541;
4254,8845;0,3342048;
4254,6434;0,3341891;
4254,4023;0,3342302;
4254,1611;0,3342503;
4253,9200;0,3342142;
4253,6789;0,3341825;
4253,4378;0,3341533;
4253,1967;0,3340523;
4252,9556;0,3339226;
4252,7145;0,3338707;
4252,4734;0,3338926;
4252,2323;0,3339224;
4251,9911;0,3339216;
4251,7500;0,3339085;
4251,5089;0,3339005;
4251,2678;0,333892;
4251,0267;0,3338747;
4250,7856;0,333827;
4250,5445;0,3337885;
4250,3034;0,3338152;
4250,0623;0,3338718;
4249,8212;0,333903;
4249,5800;0,3339046;
4249,3389;0,333904;
4249,0978;0,333902;
4248,8567;0,3338684;
4248,6156;0,3338062;
4248,3745;0,3337684;
4248,1334;0,3337812;
4247,8923;0,3337932;
4247,6512;0,3337607;
4247,4100;0,3337366;
4247,1689;0,3337767;
4246,9278;0,3338065;
4246,6867;0,3337399;
4246,4456;0,3336334;
4246,2045;0,3335861;
4245,9634;0,3335915;
4245,7223;0,3335959;
4245,4812;0,3336079;
4245,2400;0,3336222;
4244,9989;0,3335806;
4244,7578;0,333488;
4244,5167;0,3334481;
4244,2756;0,3334961;
4244,0345;0,3335135;
4243,7934;0,3334478;
4243,5523;0,3333753;
4243,3112;0,333322;
4243,0700;0,3332774;
4242,8289;0,3332749;
4242,5878;0,3333194;
4242,3467;0,3333554;
4242,1056;0,3333741;
4241,8645;0,3333853;
4241,6234;0,3333543;
4241,3823;0,3332992;
4241,1412;0,3332675;
4240,9000;0,3332565;
4240,6589;0,3332645;
4240,4178;0,3333095;
4240,1767;0,3333715;
4239,9356;0,3333881;
4239,6945;0,3333427;
4239,4534;0,3332714;
4239,2123;0,3332139;
4238,9712;0,3332044;
4238,7300;0,3332229;
