;test;
4421,0099;0,06032052;
4420,7688;0,06031472;
4420,5277;0,06029899;
4420,2866;0,06027356;
4420,0455;0,0602591;
4419,8044;0,06027377;
4419,5632;0,06027427;
4419,3221;0,0602498;
4419,0810;0,06023769;
4418,8399;0,06025072;
4418,5988;0,06027311;
4418,3577;0,06028977;
4418,1166;0,06031261;
4417,8755;0,06032998;
4417,6344;0,06030327;
4417,3932;0,0602225;
4417,1521;0,06013454;
4416,9110;0,06012417;
4416,6699;0,06016779;
4416,4288;0,06018459;
4416,1877;0,06019484;
4415,9466;0,06020192;
4415,7055;0,0601759;
4415,4644;0,06015899;
4415,2232;0,06018545;
4414,9821;0,06023469;
4414,7410;0,06026036;
4414,4999;0,06023897;
4414,2588;0,06018402;
4414,0177;0,06012503;
4413,7766;0,06012512;
4413,5355;0,06017825;
4413,2944;0,06021688;
4413,0532;0,060244;
4412,8121;0,06024477;
4412,5710;0,06020189;
4412,3299;0,06015976;
4412,0888;0,06012524;
4411,8477;0,06008371;
4411,6066;0,06004771;
4411,3655;0,06005104;
4411,1244;0,0601077;
4410,8832;0,06016954;
4410,6421;0,06017677;
4410,4010;0,06011876;
4410,1599;0,06007197;
4409,9188;0,06009123;
4409,6777;0,06009973;
4409,4366;0,06008264;
4409,1955;0,06010922;
4408,9544;0,06013972;
4408,7133;0,06013722;
4408,4721;0,06013428;
4408,2310;0,06011588;
4407,9899;0,06008068;
4407,7488;0,06005497;
4407,5077;0,0600385;
4407,2666;0,06003835;
4407,0255;0,06003886;
4406,7844;0,06001415;
4406,5433;0,05996108;
4406,3021;0,05989668;
4406,0610;0,05990099;
4405,8199;0,05998785;
4405,5788;0,06004302;
4405,3377;0,06002664;
4405,0966;0,05999169;
4404,8555;0,05997094;
4404,6144;0,0599872;
4404,3733;0,06001944;
4404,1321;0,06002426;
4403,8910;0,06003148;
4403,6499;0,06005633;
4403,4088;0,06004873;
4403,1677;0,06000774;
4402,9266;0,05996544;
4402,6855;0,05991689;
4402,4444;0,05986804;
4402,2033;0,05987151;
4401,9621;0,05993403;
4401,7210;0,05997617;
4401,4799;0,05995876;
4401,2388;0,05992958;
4400,9977;0,05993377;
4400,7566;0,05996711;
4400,5155;0,0600083;
4400,2744;0,06003948;
4400,0333;0,06002806;
4399,7921;0,05997011;
4399,5510;0,05992527;
4399,3099;0,05992726;
4399,0688;0,0599239;
4398,8277;0,05990717;
4398,5866;0,05992547;
4398,3455;0,05996836;
4398,1044;0,06000111;
4397,8633;0,05998518;
4397,6221;0,05992343;
4397,3810;0,05989243;
4397,1399;0,0598998;
4396,8988;0,05989062;
4396,6577;0,05986575;
4396,4166;0,05987695;
4396,1755;0,05993965;
4395,9344;0,05998702;
4395,6933;0,05996904;
4395,4521;0,0599146;
4395,2110;0,05988456;
4394,9699;0,05990378;
4394,7288;0,05993106;
4394,4877;0,0599368;
4394,2466;0,05994321;
4394,0055;0,05997525;
4393,7644;0,05999585;
4393,5233;0,05992803;
4393,2822;0,05982163;
4393,0410;0,05979168;
4392,7999;0,05981093;
4392,5588;0,05983461;
4392,3177;0,05987656;
4392,0766;0,05988539;
4391,8355;0,05986483;
4391,5944;0,05990331;
4391,3533;0,05994749;
4391,1122;0,05990794;
4390,8710;0,0598612;
4390,6299;0,05985978;
4390,3888;0,05986266;
4390,1477;0,05988174;
4389,9066;0,05992075;
4389,6655;0,05993311;
4389,4244;0,05991178;
4389,1833;0,05988833;
4388,9422;0,05986186;
4388,7010;0,05982261;
4388,4599;0,05981658;
4388,2188;0,05984676;
4387,9777;0,05984421;
4387,7366;0,05981046;
4387,4955;0,05979864;
4387,2544;0,05981539;
4387,0133;0,0598265;
4386,7722;0,05978705;
4386,5310;0,05971041;
4386,2899;0,05966892;
4386,0488;0,05969663;
4385,8077;0,05976433;
4385,5666;0,0598079;
4385,3255;0,05980098;
4385,0844;0,05978675;
4384,8433;0,05979831;
4384,6022;0,05981818;
4384,3610;0,05982118;
4384,1199;0,05982216;
4383,8788;0,05982454;
4383,6377;0,05979572;
4383,3966;0,05975146;
4383,1555;0,05972455;
4382,9144;0,05973106;
4382,6733;0,05977921;
4382,4322;0,05981673;
4382,1910;0,05980951;
4381,9499;0,05981334;
4381,7088;0,0598536;
4381,4677;0,05989029;
4381,2266;0,05990851;
4380,9855;0,05989924;
4380,7444;0,05983954;
4380,5033;0,05976382;
4380,2622;0,05971956;
4380,0211;0,05970031;
4379,7799;0,05970037;
4379,5388;0,05970251;
4379,2977;0,05968555;
4379,0566;0,05967985;
4378,8155;0,05969595;
4378,5744;0,05972289;
4378,3333;0,05976919;
4378,0922;0,05981385;
4377,8511;0,05983048;
4377,6099;0,0598191;
4377,3688;0,05979563;
4377,1277;0,05978693;
4376,8866;0,0597847;
4376,6455;0,0597596;
4376,4044;0,05973685;
4376,1633;0,05974567;
4375,9222;0,05976528;
4375,6811;0,0597711;
4375,4399;0,05974389;
4375,1988;0,0596999;
4374,9577;0,05969256;
4374,7166;0,05970352;
4374,4755;0,05966887;
4374,2344;0,05961648;
4373,9933;0,05962337;
4373,7522;0,05966429;
4373,5111;0,059674;
4373,2699;0,05967382;
4373,0288;0,05968469;
4372,7877;0,05969111;
4372,5466;0,05970486;
4372,3055;0,05971968;
4372,0644;0,05970367;
4371,8233;0,05965482;
4371,5822;0,05961137;
4371,3411;0,05959094;
4371,0999;0,05956514;
4370,8588;0,0595682;
4370,6177;0,05964561;
4370,3766;0,05971502;
4370,1355;0,05969274;
4369,8944;0,05961419;
4369,6533;0,05956888;
4369,4122;0,05958117;
4369,1711;0,05958361;
4368,9299;0,05957054;
4368,6888;0,059622;
4368,4477;0,05971205;
4368,2066;0,05973287;
4367,9655;0,05969574;
4367,7244;0,059683;
4367,4833;0,05970415;
4367,2422;0,05971502;
4367,0011;0,05968633;
4366,7599;0,05964416;
4366,5188;0,05961369;
4366,2777;0,0595907;
4366,0366;0,05958533;
4365,7955;0,0595859;
4365,5544;0,05958584;
4365,3133;0,05961645;
4365,0722;0,05964683;
4364,8311;0,05961823;
4364,5900;0,05957684;
4364,3488;0,05959109;
4364,1077;0,05962643;
4363,8666;0,0596337;
4363,6255;0,05964116;
4363,3844;0,05966337;
4363,1433;0,05966176;
4362,9022;0,05963251;
4362,6611;0,05959554;
4362,4200;0,05953975;
4362,1788;0,05948851;
4361,9377;0,05948985;
4361,6966;0,05951161;
4361,4555;0,05951853;
4361,2144;0,0595434;
4360,9733;0,05957663;
4360,7322;0,05956469;
4360,4911;0,05951107;
4360,2500;0,0594742;
4360,0088;0,05948456;
4359,7677;0,05951535;
4359,5266;0,0595426;
4359,2855;0,05957307;
4359,0444;0,05961565;
4358,8033;0,05964742;
4358,5622;0,05962034;
4358,3211;0,05953747;
4358,0800;0,05947922;
4357,8388;0,05949436;
4357,5977;0,05953542;
4357,3566;0,05954584;
4357,1155;0,05950621;
4356,8744;0,05944084;
4356,6333;0,05942354;
4356,3922;0,05948373;
4356,1511;0,05954703;
4355,9100;0,05952735;
4355,6688;0,059481;
4355,4277;0,05951491;
4355,1866;0,05956351;
4354,9455;0,05952868;
4354,7044;0,05948139;
4354,4633;0,05950727;
4354,2222;0,05955308;
4353,9811;0,0595538;
4353,7400;0,05953854;
4353,4988;0,05952304;
4353,2577;0,05948658;
4353,0166;0,05946295;
4352,7755;0,05948584;
4352,5344;0,05950249;
4352,2933;0,05946512;
4352,0522;0,059426;
4351,8111;0,0594447;
4351,5700;0,05948061;
4351,3289;0,05946809;
4351,0877;0,05943199;
4350,8466;0,05942636;
4350,6055;0,05944075;
4350,3644;0,05946132;
4350,1233;0,05950338;
4349,8822;0,05954631;
4349,6411;0,05955243;
4349,4000;0,0595274;
4349,1589;0,05950416;
4348,9177;0,05949276;
4348,6766;0,05948557;
4348,4355;0,05949145;
4348,1944;0,05948964;
4347,9533;0,05944814;
4347,7122;0,05939281;
4347,4711;0,05935652;
4347,2300;0,05937453;
4346,9889;0,05943036;
4346,7477;0,05944303;
4346,5066;0,05941861;
4346,2655;0,05939676;
4346,0244;0,05937985;
4345,7833;0,05936717;
4345,5422;0,05935002;
4345,3011;0,05934385;
4345,0600;0,05934174;
4344,8189;0,05930853;
4344,5777;0,05928904;
4344,3366;0,05934945;
4344,0955;0,05944835;
4343,8544;0,05949391;
4343,6133;0,05945423;
4343,3722;0,05938436;
4343,1311;0,05936682;
4342,8900;0,05939519;
4342,6489;0,05940472;
4342,4077;0,05938451;
4342,1666;0,05937726;
4341,9255;0,05938641;
4341,6844;0,05936981;
4341,4433;0,05934097;
4341,2022;0,05932512;
4340,9611;0,0593312;
4340,7200;0,0593881;
4340,4789;0,05945966;
4340,2377;0,05946743;
4339,9966;0,05939724;
4339,7555;0,05930023;
4339,5144;0,05926337;
4339,2733;0,05930337;
4339,0322;0,059311;
4338,7911;0,05925678;
4338,5500;0,05922727;
4338,3089;0,05924168;
4338,0677;0,05927776;
4337,8266;0,0593207;
4337,5855;0,05935141;
4337,3444;0,05936091;
4337,1033;0,05934254;
4336,8622;0,05931601;
4336,6211;0,05931117;
4336,3800;0,05932877;
4336,1389;0,05934233;
4335,8978;0,05933866;
4335,6566;0,05933224;
4335,4155;0,05933316;
4335,1744;0,05934797;
4334,9333;0,05936171;
4334,6922;0,05936741;
4334,4511;0,05938516;
4334,2100;0,05939519;
4333,9689;0,0593734;
4333,7278;0,05934797;
4333,4866;0,05933281;
4333,2455;0,05929266;
4333,0044;0,05924848;
4332,7633;0,05927951;
4332,5222;0,0593575;
4332,2811;0,05938225;
4332,0400;0,05935141;
4331,7989;0,05932574;
4331,5578;0,05931183;
4331,3166;0,05928224;
4331,0755;0,05925462;
4330,8344;0,05926572;
4330,5933;0,05928907;
4330,3522;0,05927501;
4330,1111;0,05925664;
4329,8700;0,05928405;
4329,6289;0,05932239;
4329,3878;0,05933572;
4329,1466;0,05933578;
4328,9055;0,05932999;
4328,6644;0,05931631;
4328,4233;0,05929847;
4328,1822;0,05930806;
4327,9411;0,05935097;
4327,7000;0,05937124;
4327,4589;0,05935596;
4327,2178;0,05932687;
4326,9766;0,05928996;
4326,7355;0,05927587;
4326,4944;0,05928818;
4326,2533;0,05930118;
4326,0122;0,05931922;
4325,7711;0,05931729;
4325,5300;0,0592634;
4325,2889;0,0592218;
4325,0478;0,05926165;
4324,8066;0,05931444;
4324,5655;0,05928877;
4324,3244;0,05923438;
4324,0833;0,05923661;
4323,8422;0,05925848;
4323,6011;0,05924506;
4323,3600;0,05924201;
4323,1189;0,05926376;
4322,8778;0,05927094;
4322,6367;0,05928474;
4322,3955;0,05931551;
4322,1544;0,05930987;
4321,9133;0,0592602;
4321,6722;0,05923219;
4321,4311;0,05926219;
4321,1900;0,05929384;
4320,9489;0,05925512;
4320,7078;0,05918434;
4320,4667;0,05919558;
4320,2255;0,05928097;
4319,9844;0,05931432;
4319,7433;0,05927575;
4319,5022;0,05925898;
4319,2611;0,05928687;
4319,0200;0,05929464;
4318,7789;0,05925984;
4318,5378;0,05925337;
4318,2967;0,05929916;
4318,0555;0,05932729;
4317,8144;0,0593218;
4317,5733;0,0593077;
4317,3322;0,05928245;
4317,0911;0,05926373;
4316,8500;0,05929358;
4316,6089;0,05934364;
4316,3678;0,0593191;
4316,1267;0,05924388;
4315,8855;0,05921474;
4315,6444;0,0592192;
4315,4033;0,05920967;
4315,1622;0,05920941;
4314,9211;0,05926201;
4314,6800;0,0593191;
4314,4389;0,05929996;
4314,1978;0,05923756;
4313,9567;0,0592016;
4313,7155;0,05920012;
4313,4744;0,05923216;
4313,2333;0,05929186;
4312,9922;0,05931862;
4312,7511;0,05927551;
4312,5100;0,05920291;
4312,2689;0,05914951;
4312,0278;0,05915013;
4311,7867;0,05919813;
4311,5455;0,05925376;
4311,3044;0,05929746;
4311,0633;0,05930453;
4310,8222;0,05928477;
4310,5811;0,05929693;
4310,3400;0,05933453;
4310,0989;0,05933779;
4309,8578;0,05932079;
4309,6167;0,05932981;
4309,3755;0,05933082;
4309,1344;0,05928854;
4308,8933;0,05924872;
4308,6522;0,05926023;
4308,4111;0,05928907;
4308,1700;0,05927853;
4307,9289;0,05925124;
4307,6878;0,05921293;
4307,4467;0,05913872;
4307,2056;0,05910371;
4306,9644;0,05915467;
4306,7233;0,05920285;
4306,4822;0,0591995;
4306,2411;0,05920006;
4306,0000;0,05922462;
4305,7589;0,05924738;
4305,5178;0,05927916;
4305,2767;0,05930732;
4305,0356;0,05928025;
4304,7944;0,05921561;
4304,5533;0,05917351;
4304,3122;0,05916372;
4304,0711;0,05917514;
4303,8300;0,05919546;
4303,5889;0,05920163;
4303,3478;0,05919807;
4303,1067;0,05920421;
4302,8656;0,0592353;
4302,6244;0,05928613;
4302,3833;0,0593134;
4302,1422;0,05929663;
4301,9011;0,0592478;
4301,6600;0,05919531;
4301,4189;0,05916867;
4301,1778;0,05916357;
4300,9367;0,05918389;
4300,6956;0,05922465;
4300,4544;0,05923251;
4300,2133;0,05919911;
4299,9722;0,05917627;
4299,7311;0,05917998;
4299,4900;0,05918828;
4299,2489;0,05919413;
4299,0078;0,05918585;
4298,7667;0,05915844;
4298,5256;0,05914794;
4298,2844;0,05918072;
4298,0433;0,05922243;
4297,8022;0,0592302;
4297,5611;0,05924225;
4297,3200;0,05929862;
4297,0789;0,05934198;
4296,8378;0,05933963;
4296,5967;0,05932634;
4296,3556;0,05930868;
4296,1144;0,05927785;
4295,8733;0,05925664;
4295,6322;0,05925032;
4295,3911;0,05923801;
4295,1500;0,05922459;
4294,9089;0,05920668;
4294,6678;0,05918425;
4294,4267;0,05920175;
4294,1856;0,05923661;
4293,9445;0,05922973;
4293,7033;0,05922216;
4293,4622;0,05923456;
4293,2211;0,05922062;
4292,9800;0,05918454;
4292,7389;0,05913349;
4292,4978;0,05908529;
4292,2567;0,05908758;
4292,0156;0,05911588;
4291,7745;0,05913198;
4291,5333;0,05913943;
4291,2922;0,05913646;
4291,0511;0,0591437;
4290,8100;0,05917336;
4290,5689;0,05918908;
4290,3278;0,05917081;
4290,0867;0,05914393;
4289,8456;0,0591243;
4289,6045;0,05911309;
4289,3633;0,05913515;
4289,1222;0,05916873;
4288,8811;0,05915301;
4288,6400;0,05912264;
4288,3989;0,0591318;
4288,1578;0,05914589;
4287,9167;0,05913204;
4287,6756;0,05912391;
4287,4345;0,05916343;
4287,1933;0,05922032;
4286,9522;0,05923094;
4286,7111;0,05919712;
4286,4700;0,05916665;
4286,2289;0,05914373;
4285,9878;0,05911558;
4285,7467;0,05911137;
4285,5056;0,05913311;
4285,2645;0,05914387;
4285,0233;0,05914343;
4284,7822;0,05915645;
4284,5411;0,05919101;
4284,3000;0,05922994;
4284,0589;0,05925308;
4283,8178;0,05926213;
4283,5767;0,0592524;
4283,3356;0,05922065;
4283,0945;0,05918389;
4282,8533;0,05914364;
4282,6122;0,05911733;
4282,3711;0,05914118;
4282,1300;0,05919784;
4281,8889;0,05923308;
4281,6478;0,0592237;
4281,4067;0,05918635;
4281,1656;0,05915001;
4280,9245;0,05913631;
4280,6833;0,05915346;
4280,4422;0,05919101;
4280,2011;0,05921937;
4279,9600;0,05923056;
4279,7189;0,05924213;
4279,4778;0,05924071;
4279,2367;0,05923103;
4278,9956;0,0592494;
4278,7545;0,05927094;
4278,5134;0,05924616;
4278,2722;0,05919252;
4278,0311;0,05916523;
4277,7900;0,05916882;
4277,5489;0,05917555;
4277,3078;0,05917428;
4277,0667;0,05915749;
4276,8256;0,05914313;
4276,5845;0,05915239;
4276,3434;0,05917992;
4276,1022;0,05922347;
4275,8611;0,05924509;
4275,6200;0,05920801;
4275,3789;0,05916066;
4275,1378;0,05914643;
4274,8967;0,05912901;
4274,6556;0,05908195;
4274,4145;0,05905214;
4274,1734;0,05907017;
4273,9322;0,05908037;
4273,6911;0,05906053;
4273,4500;0,05906178;
4273,2089;0,05909458;
4272,9678;0,05912477;
4272,7267;0,05913329;
4272,4856;0,0591509;
4272,2445;0,05919478;
4272,0034;0,05919487;
4271,7622;0,05914711;
4271,5211;0,05914304;
4271,2800;0,05917971;
4271,0389;0,05919083;
4270,7978;0,05917262;
4270,5567;0,05914696;
4270,3156;0,05911252;
4270,0745;0,05909099;
4269,8334;0,0591149;
4269,5922;0,0591493;
4269,3511;0,05914545;
4269,1100;0,05911848;
4268,8689;0,05909574;
4268,6278;0,05908408;
4268,3867;0,05908749;
4268,1456;0,05908494;
4267,9045;0,05906003;
4267,6634;0,05904413;
4267,4222;0,05905608;
4267,1811;0,0590729;
4266,9400;0,05908559;
4266,6989;0,05910677;
4266,4578;0,0591342;
4266,2167;0,05914189;
4265,9756;0,05911341;
4265,7345;0,05909574;
4265,4934;0,05913151;
4265,2523;0,05916674;
4265,0111;0,05916375;
4264,7700;0,059155;
4264,5289;0,05914393;
4264,2878;0,05911104;
4264,0467;0,05905943;
4263,8056;0,0590191;
4263,5645;0,05902307;
4263,3234;0,05905585;
4263,0823;0,05908366;
4262,8411;0,0591073;
4262,6000;0,05912133;
4262,3589;0,059106;
4262,1178;0,05908346;
4261,8767;0,0590839;
4261,6356;0,05910404;
4261,3945;0,05911374;
4261,1534;0,05907788;
4260,9123;0,05903974;
4260,6711;0,05908298;
4260,4300;0,05914693;
4260,1889;0,05912127;
4259,9478;0,05906753;
4259,7067;0,0590723;
4259,4656;0,05909396;
4259,2245;0,05910974;
4258,9834;0,059124;
4258,7423;0,05910315;
4258,5011;0,0590659;
4258,2600;0,05905804;
4258,0189;0,059074;
4257,7778;0,05908209;
4257,5367;0,05905771;
4257,2956;0,05902895;
4257,0545;0,0590457;
4256,8134;0,05908663;
4256,5723;0,05910348;
4256,3311;0,05910012;
4256,0900;0,05910377;
4255,8489;0,05910099;
4255,6078;0,05906424;
4255,3667;0,05904384;
4255,1256;0,05908031;
4254,8845;0,05909505;
4254,6434;0,05905626;
4254,4023;0,05904882;
4254,1611;0,05909609;
4253,9200;0,05913904;
4253,6789;0,0591493;
4253,4378;0,05912032;
4253,1967;0,05904517;
4252,9556;0,05897634;
4252,7145;0,05898242;
4252,4734;0,05904197;
4252,2323;0,0590662;
4251,9911;0,05901015;
4251,7500;0,05893845;
4251,5089;0,05893644;
4251,2678;0,05900265;
4251,0267;0,059071;
4250,7856;0,05910434;
4250,5445;0,05911077;
4250,3034;0,05909262;
4250,0623;0,05908645;
4249,8212;0,05911048;
4249,5800;0,05910146;
4249,3389;0,05906003;
4249,0978;0,05905742;
4248,8567;0,05909149;
4248,6156;0,05909185;
4248,3745;0,05904888;
4248,1334;0,05903325;
4247,8923;0,05905709;
4247,6512;0,05905223;
4247,4100;0,05900534;
4247,1689;0,05897863;
4246,9278;0,05897563;
4246,6867;0,0589391;
4246,4456;0,05889718;
4246,2045;0,05893454;
4245,9634;0,05903236;
4245,7223;0,05908657;
4245,4812;0,05907705;
4245,2400;0,05905493;
4244,9989;0,05902835;
4244,7578;0,05900834;
4244,5167;0,05902355;
4244,2756;0,05904567;
4244,0345;0,05902892;
4243,7934;0,05899663;
4243,5523;0,05899182;
4243,3112;0,05899861;
4243,0700;0,05899464;
4242,8289;0,05899283;
4242,5878;0,05900778;
4242,3467;0,05902358;
4242,1056;0,05902106;
4241,8645;0,05902497;
4241,6234;0,05905715;
4241,3823;0,05909695;
4241,1412;0,05911003;
4240,9000;0,0590844;
4240,6589;0,05907524;
