;test;
4446,3266;-0,004959848;
4446,0854;-0,004920179;
4445,8443;-0,004871854;
4445,6032;-0,004868014;
4445,3621;-0,004923966;
4445,1210;-0,004989329;
4444,8799;-0,005016454;
4444,6388;-0,004992195;
4444,3977;-0,004928112;
4444,1566;-0,004879328;
4443,9154;-0,004870881;
4443,6743;-0,004844566;
4443,4332;-0,004796489;
4443,1921;-0,004786248;
4442,9510;-0,004817738;
4442,7099;-0,004860488;
4442,4688;-0,004902415;
4442,2277;-0,004925246;
4441,9866;-0,004916953;
4441,7454;-0,004899754;
4441,5043;-0,00488414;
4441,2632;-0,004873492;
4441,0221;-0,00487641;
4440,7810;-0,004867656;
4440,5399;-0,004836221;
4440,2988;-0,004815997;
4440,0577;-0,00481656;
4439,8166;-0,004809443;
4439,5754;-0,004800227;
4439,3343;-0,004813846;
4439,0932;-0,004839856;
4438,8521;-0,004856751;
4438,6110;-0,00485629;
4438,3699;-0,004867604;
4438,1288;-0,004885625;
4437,8877;-0,004864072;
4437,6466;-0,004855215;
4437,4055;-0,004900828;
4437,1643;-0,00493574;
4436,9232;-0,004936303;
4436,6821;-0,004930672;
4436,4410;-0,004917158;
4436,1999;-0,004889925;
4435,9588;-0,004870676;
4435,7177;-0,004868628;
4435,4766;-0,0048717;
4435,2355;-0,004887723;
4434,9943;-0,004917363;
4434,7532;-0,004929802;
4434,5121;-0,004914036;
4434,2710;-0,004880556;
4434,0299;-0,004834889;
4433,7888;-0,004819581;
4433,5477;-0,00486484;
4433,3066;-0,004931696;
4433,0655;-0,00499066;
4432,8243;-0,005009749;
4432,5832;-0,004942445;
4432,3421;-0,004848406;
4432,1010;-0,004826391;
4431,8599;-0,004854191;
4431,6188;-0,004858748;
4431,3777;-0,004855318;
4431,1366;-0,004878816;
4430,8955;-0,004903132;
4430,6543;-0,004911374;
4430,4132;-0,004904054;
4430,1721;-0,004882195;
4429,9310;-0,004879328;
4429,6899;-0,004895658;
4429,4488;-0,004894635;
4429,2077;-0,004884549;
4428,9666;-0,004893355;
4428,7255;-0,004940193;
4428,4843;-0,005013588;
4428,2432;-0,005053556;
4428,0021;-0,005039329;
4427,7610;-0,005016351;
4427,5199;-0,005008368;
4427,2788;-0,004994601;
4427,0377;-0,004977762;
4426,7966;-0,005000588;
4426,5555;-0,005037129;
4426,3143;-0,005012104;
4426,0732;-0,004953091;
4425,8321;-0,004936559;
4425,5910;-0,00496645;
4425,3499;-0,005008623;
4425,1088;-0,005041427;
4424,8677;-0,005051765;
4424,6266;-0,005052123;
4424,3855;-0,005065633;
4424,1443;-0,005078834;
4423,9032;-0,005094544;
4423,6621;-0,00510887;
4423,4210;-0,005078528;
4423,1799;-0,00502587;
4422,9388;-0,00498503;
4422,6977;-0,004932566;
4422,4566;-0,004875847;
4422,2155;-0,004842313;
4421,9744;-0,004846819;
4421,7332;-0,004893816;
4421,4921;-0,004958927;
4421,2510;-0,005020599;
4421,0099;-0,005053402;
4420,7688;-0,005036054;
4420,5277;-0,00502019;
4420,2866;-0,005031448;
4420,0455;-0,005026689;
4419,8044;-0,005022083;
4419,5632;-0,005032216;
4419,3221;-0,005037283;
4419,0810;-0,005074178;
4418,8399;-0,005134862;
4418,5988;-0,005148062;
4418,3577;-0,005113117;
4418,1166;-0,005076532;
4417,8755;-0,005045624;
4417,6344;-0,005006628;
4417,3932;-0,004977659;
4417,1521;-0,005000537;
4416,9110;-0,00503938;
4416,6699;-0,004985593;
4416,4288;-0,004873492;
4416,1877;-0,004869754;
4415,9466;-0,004973412;
4415,7055;-0,005030937;
4415,4644;-0,00501195;
4415,2232;-0,004983648;
4414,9821;-0,004966707;
4414,7410;-0,004967372;
4414,4999;-0,004988817;
4414,2588;-0,00502889;
4414,0177;-0,005076429;
4413,7766;-0,005094799;
4413,5355;-0,005090654;
4413,2944;-0,00508477;
4413,0532;-0,005055551;
4412,8121;-0,005009289;
4412,5710;-0,004984262;
4412,3299;-0,004997057;
4412,0888;-0,005043833;
4411,8477;-0,005096488;
4411,6066;-0,00512289;
4411,3655;-0,005128569;
4411,1244;-0,005113373;
4410,8832;-0,005070698;
4410,6421;-0,005044447;
4410,4010;-0,00506159;
4410,1599;-0,005088915;
4409,9188;-0,005093724;
4409,6777;-0,005075559;
4409,4366;-0,005081751;
4409,1955;-0,005134657;
4408,9544;-0,0051762;
4408,7133;-0,00517354;
4408,4721;-0,005146322;
4408,2310;-0,005102525;
4407,9899;-0,005071312;
4407,7488;-0,005093827;
4407,5077;-0,005130462;
4407,2666;-0,005108819;
4407,0255;-0,00507602;
4406,7844;-0,00510887;
4406,5433;-0,005153331;
4406,3021;-0,005156759;
4406,0610;-0,005144532;
4405,8199;-0,00513082;
4405,5788;-0,005140387;
4405,3377;-0,005174563;
4405,0966;-0,005169601;
4404,8555;-0,00513169;
4404,6144;-0,005122736;
4404,3733;-0,005129746;
4404,1321;-0,005131895;
4403,8910;-0,005142332;
4403,6499;-0,005150313;
4403,4088;-0,005137318;
4403,1677;-0,005103651;
4402,9266;-0,005077555;
4402,6855;-0,00508871;
4402,4444;-0,005113629;
4402,2033;-0,005105647;
4401,9621;-0,00508784;
4401,7210;-0,005097409;
4401,4799;-0,005110865;
4401,2388;-0,005126216;
4400,9977;-0,005166071;
4400,7566;-0,005213851;
4400,5155;-0,00523375;
4400,2744;-0,005211805;
4400,0333;-0,00517533;
4399,7921;-0,005155429;
4399,5510;-0,005148881;
4399,3099;-0,005146885;
4399,0688;-0,00515328;
4398,8277;-0,005173182;
4398,5866;-0,005229964;
4398,3455;-0,005297326;
4398,1044;-0,005270424;
4397,8633;-0,00514755;
4397,6221;-0,005042912;
4397,3810;-0,005025154;
4397,1399;-0,005077248;
4396,8988;-0,005128364;
4396,6577;-0,005132815;
4396,4166;-0,005127239;
4396,1755;-0,005147704;
4395,9344;-0,005159624;
4395,6933;-0,00514929;
4395,4521;-0,005133276;
4395,2110;-0,005096283;
4394,9699;-0,005071926;
4394,7288;-0,005099865;
4394,4877;-0,005127648;
4394,2466;-0,005123452;
4394,0055;-0,005137573;
4393,7644;-0,005186995;
4393,5233;-0,005214823;
4393,2822;-0,005182595;
4393,0410;-0,00512422;
4392,7999;-0,005122992;
4392,5588;-0,005192622;
4392,3177;-0,005215437;
4392,0766;-0,005150211;
4391,8355;-0,005125499;
4391,5944;-0,005184181;
4391,3533;-0,005225412;
4391,1122;-0,005216716;
4390,8710;-0,005185409;
4390,6299;-0,005132713;
4390,3888;-0,005086561;
4390,1477;-0,005095362;
4389,9066;-0,005155174;
4389,6655;-0,005192468;
4389,4244;-0,005160955;
4389,1833;-0,005110303;
4388,9422;-0,005086868;
4388,7010;-0,005076276;
4388,4599;-0,005075611;
4388,2188;-0,005110354;
4387,9777;-0,005156145;
4387,7366;-0,005151695;
4387,4955;-0,005113373;
4387,2544;-0,005130206;
4387,0133;-0,005209861;
4386,7722;-0,005273442;
4386,5310;-0,005291598;
4386,2899;-0,005273032;
4386,0488;-0,005222905;
4385,8077;-0,005157885;
4385,5666;-0,005119513;
4385,3255;-0,005140899;
4385,0844;-0,005183874;
4384,8433;-0,005216665;
4384,6022;-0,005236614;
4384,3610;-0,005214158;
4384,1199;-0,005169754;
4383,8788;-0,005144532;
4383,6377;-0,005130974;
4383,3966;-0,005132662;
4383,1555;-0,005153946;
4382,9144;-0,005169754;
4382,6733;-0,005167247;
4382,4322;-0,005144583;
4382,1910;-0,005121354;
4381,9499;-0,00514402;
4381,7088;-0,00518372;
4381,4677;-0,005164331;
4381,2266;-0,005125243;
4380,9855;-0,00512949;
4380,7444;-0,005125346;
4380,5033;-0,005101451;
4380,2622;-0,005121354;
4380,0211;-0,005166634;
4379,7799;-0,005182646;
4379,5388;-0,005170777;
4379,2977;-0,005153434;
4379,0566;-0,005126625;
4378,8155;-0,005087226;
4378,5744;-0,005063637;
4378,3333;-0,005081342;
4378,0922;-0,005150774;
4377,8511;-0,005234261;
4377,6099;-0,005266025;
4377,3688;-0,00525687;
4377,1277;-0,005257534;
4376,8866;-0,005269657;
4376,6455;-0,005266741;
4376,4044;-0,005250885;
4376,1633;-0,005238302;
4375,9222;-0,005220246;
4375,6811;-0,00520981;
4375,4399;-0,005220859;
4375,1988;-0,005212726;
4374,9577;-0,005192877;
4374,7166;-0,005209196;
4374,4755;-0,005225718;
4374,2344;-0,005199528;
4373,9933;-0,00517441;
4373,7522;-0,005188376;
4373,5111;-0,005210117;
4373,2699;-0,005212828;
4373,0288;-0,005207815;
4372,7877;-0,005203671;
4372,5466;-0,005204285;
4372,3055;-0,005221934;
4372,0644;-0,005268685;
4371,8233;-0,005310675;
4371,5822;-0,005293491;
4371,3411;-0,005240655;
4371,0999;-0,005213595;
4370,8588;-0,005224695;
4370,6177;-0,005240604;
4370,3766;-0,005241116;
4370,1355;-0,005246179;
4369,8944;-0,005241729;
4369,6533;-0,005195384;
4369,4122;-0,005144634;
4369,1711;-0,005145709;
4368,9299;-0,005184181;
4368,6888;-0,005210219;
4368,4477;-0,005205974;
4368,2066;-0,005180088;
4367,9655;-0,005156504;
4367,7244;-0,005146885;
4367,4833;-0,005156708;
4367,2422;-0,005198351;
4367,0011;-0,005222957;
4366,7599;-0,005197635;
4366,5188;-0,005206024;
4366,2777;-0,005285103;
4366,0366;-0,005334354;
4365,7955;-0,00528899;
4365,5544;-0,005214721;
4365,3133;-0,005172721;
4365,0722;-0,005150467;
4364,8311;-0,005151285;
4364,5900;-0,005193133;
4364,3488;-0,005244184;
4364,1077;-0,005267764;
4363,8666;-0,005267508;
4363,6255;-0,005265002;
4363,3844;-0,005263314;
4363,1433;-0,005245156;
4362,9022;-0,005212419;
4362,6611;-0,005181981;
4362,4200;-0,005169601;
4362,1788;-0,005198402;
4361,9377;-0,005253187;
4361,6966;-0,005276919;
4361,4555;-0,005263212;
4361,2144;-0,005241166;
4360,9733;-0,005214363;
4360,7322;-0,005207508;
4360,4911;-0,00522224;
4360,2500;-0,005213186;
4360,0088;-0,005216869;
4359,7677;-0,005269708;
4359,5266;-0,005298094;
4359,2855;-0,005284489;
4359,0444;-0,005289962;
4358,8033;-0,005307965;
4358,5622;-0,005315891;
4358,3211;-0,005327143;
4358,0800;-0,005317273;
4357,8388;-0,005275334;
4357,5977;-0,005253852;
4357,3566;-0,00526444;
4357,1155;-0,005255898;
4356,8744;-0,005233289;
4356,6333;-0,005260041;
4356,3922;-0,005339621;
4356,1511;-0,005389786;
4355,9100;-0,005348775;
4355,6688;-0,005272623;
4355,4277;-0,0052449;
4355,1866;-0,005258609;
4354,9455;-0,005273032;
4354,7044;-0,005281881;
4354,4633;-0,005289962;
4354,2222;-0,005296201;
4353,9811;-0,005298554;
4353,7400;-0,005286126;
4353,4988;-0,005254466;
4353,2577;-0,005228021;
4353,0166;-0,005214977;
4352,7755;-0,005201728;
4352,5344;-0,005210577;
4352,2933;-0,00526091;
4352,0522;-0,005317273;
4351,8111;-0,005341155;
4351,5700;-0,005321057;
4351,3289;-0,005279886;
4351,0877;-0,005264388;
4350,8466;-0,005265514;
4350,6055;-0,00525288;
4350,3644;-0,005239581;
4350,1233;-0,005234875;
4349,8822;-0,005253749;
4349,6411;-0,005306891;
4349,4000;-0,005347598;
4349,1589;-0,00533466;
4348,9177;-0,005301725;
4348,6766;-0,005290525;
4348,4355;-0,005290831;
4348,1944;-0,005296457;
4347,9533;-0,005318858;
4347,7122;-0,005336604;
4347,4711;-0,005306737;
4347,2300;-0,005252113;
4346,9889;-0,005254517;
4346,7477;-0,005312567;
4346,5066;-0,005358951;
4346,2655;-0,005384621;
4346,0244;-0,005391627;
4345,7833;-0,00536386;
4345,5422;-0,005329802;
4345,3011;-0,005324228;
4345,0600;-0,005333126;
4344,8189;-0,005317835;
4344,5777;-0,005273953;
4344,3366;-0,00526045;
4344,0955;-0,005296457;
4343,8544;-0,005311647;
4343,6133;-0,005290831;
4343,3722;-0,005289502;
4343,1311;-0,005318346;
4342,8900;-0,005342536;
4342,6489;-0,005330313;
4342,4077;-0,005312465;
4342,1666;-0,005336706;
4341,9255;-0,00536882;
4341,6844;-0,005381757;
4341,4433;-0,00539091;
4341,2022;-0,005374139;
4340,9611;-0,005326427;
4340,7200;-0,005286637;
4340,4789;-0,005282239;
4340,2377;-0,005303361;
4339,9966;-0,00530955;
4339,7555;-0,00529211;
4339,5144;-0,005279528;
4339,2733;-0,005279477;
4339,0322;-0,005273493;
4338,7911;-0,005240297;
4338,5500;-0,005217278;
4338,3089;-0,005259836;
4338,0677;-0,005315994;
4337,8266;-0,005324688;
4337,5855;-0,005316198;
4337,3444;-0,005311545;
4337,1033;-0,005318346;
4336,8622;-0,0053387;
4336,6211;-0,005341257;
4336,3800;-0,005336041;
4336,1389;-0,00535036;
4335,8978;-0,005361559;
4335,6566;-0,00536565;
4335,4155;-0,005359718;
4335,1744;-0,005306635;
4334,9333;-0,005240246;
4334,6922;-0,005240655;
4334,4511;-0,005304896;
4334,2100;-0,005352048;
4333,9689;-0,005331797;
4333,7278;-0,005291956;
4333,4866;-0,00530106;
4333,2455;-0,005351178;
4333,0044;-0,005375928;
4332,7633;-0,005344581;
4332,5222;-0,005309294;
4332,2811;-0,005310368;
4332,0400;-0,005321313;
4331,7989;-0,00532745;
4331,5578;-0,00535486;
4331,3166;-0,005392802;
4331,0755;-0,005390808;
4330,8344;-0,005370866;
4330,5933;-0,00537915;
4330,3522;-0,005377206;
4330,1111;-0,005333075;
4329,8700;-0,005299935;
4329,6289;-0,005314664;
4329,3878;-0,005316608;
4329,1466;-0,005274976;
4328,9055;-0,005251294;
4328,6644;-0,005269401;
4328,4233;-0,005295741;
4328,1822;-0,005317937;
4327,9411;-0,005357877;
4327,7000;-0,005409932;
4327,4589;-0,005421232;
4327,2178;-0,005383138;
4326,9766;-0,005347701;
4326,7355;-0,005343456;
4326,4944;-0,00534678;
4326,2533;-0,005337013;
4326,0122;-0,005339007;
4325,7711;-0,005361201;
4325,5300;-0,005376081;
4325,2889;-0,005370508;
4325,0478;-0,005347445;
4324,8066;-0,005314408;
4324,5655;-0,00527293;
4324,3244;-0,005240246;
4324,0833;-0,00524843;
4323,8422;-0,005273339;
4323,6011;-0,005273391;
4323,3600;-0,005260604;
4323,1189;-0,005265207;
4322,8778;-0,005293644;
4322,6367;-0,005305458;
4322,3955;-0,00528229;
4322,1544;-0,005283415;
4321,9133;-0,005312823;
4321,6722;-0,005318705;
4321,4311;-0,005302543;
4321,1900;-0,005256665;
4320,9489;-0,005180958;
4320,7078;-0,005158499;
4320,4667;-0,00521912;
4320,2255;-0,005275999;
4319,9844;-0,005288888;
4319,7433;-0,005305407;
4319,5022;-0,005342536;
4319,2611;-0,005359872;
4319,0200;-0,005326785;
4318,7789;-0,005268225;
4318,5378;-0,005243622;
4318,2967;-0,005258302;
4318,0555;-0,005264286;
4317,8144;-0,005265974;
4317,5733;-0,005292059;
4317,3322;-0,005326171;
4317,0911;-0,005357672;
4316,8500;-0,005381297;
4316,6089;-0,005377871;
4316,3678;-0,005340388;
4316,1267;-0,005275436;
4315,8855;-0,005230936;
4315,6444;-0,005251346;
4315,4033;-0,005290882;
4315,1622;-0,005279886;
4314,9211;-0,005239018;
4314,6800;-0,005234005;
4314,4389;-0,005260194;
4314,1978;-0,005258455;
4313,9567;-0,005208991;
4313,7155;-0,005158243;
4313,4744;-0,005163871;
4313,2333;-0,005232982;
4312,9922;-0,005321517;
4312,7511;-0,005354655;
4312,5100;-0,005295588;
4312,2689;-0,005196151;
4312,0278;-0,005122378;
4311,7867;-0,005105442;
4311,5455;-0,005152871;
4311,3044;-0,005216665;
4311,0633;-0,005233085;
4310,8222;-0,005218813;
4310,5811;-0,005224133;
4310,3400;-0,00524132;
4310,0989;-0,005235745;
4309,8578;-0,00520582;
4309,6167;-0,005194054;
4309,3755;-0,005232931;
4309,1344;-0,00528408;
4308,8933;-0,005295946;
4308,6522;-0,005271907;
4308,4111;-0,005239939;
4308,1700;-0,005219018;
4307,9289;-0,005210424;
4307,6878;-0,005204132;
4307,4467;-0,005202086;
4307,2056;-0,005193389;
4306,9644;-0,005169293;
4306,7233;-0,005149751;
4306,4822;-0,00511895;
4306,2411;-0,005087124;
4306,0000;-0,005117671;
4305,7589;-0,005191701;
4305,5178;-0,005240962;
4305,2767;-0,005241524;
4305,0356;-0,005221269;
4304,7944;-0,005222649;
4304,5533;-0,005228737;
4304,3122;-0,005217432;
4304,0711;-0,005210373;
4303,8300;-0,005196305;
4303,5889;-0,005172363;
4303,3478;-0,005193185;
4303,1067;-0,005243212;
4302,8656;-0,005251806;
4302,6244;-0,00523022;
4302,3833;-0,005224645;
4302,1422;-0,005246435;
4301,9011;-0,005277789;
4301,6600;-0,005289604;
4301,4189;-0,005267611;
4301,1778;-0,00521426;
4300,9367;-0,005178246;
4300,6956;-0,005202853;
4300,4544;-0,005234005;
4300,2133;-0,005218097;
4299,9722;-0,005195589;
4299,7311;-0,005207201;
4299,4900;-0,005233596;
4299,2489;-0,00523375;
4299,0078;-0,00520137;
4298,7667;-0,005194259;
4298,5256;-0,005224798;
4298,2844;-0,005220399;
4298,0433;-0,005170624;
4297,8022;-0,005127648;
4297,5611;-0,005121201;
4297,3200;-0,005170777;
4297,0789;-0,00524664;
4296,8378;-0,005274925;
4296,5967;-0,00523866;
4296,3556;-0,005195896;
4296,1144;-0,00519477;
4295,8733;-0,00520582;
4295,6322;-0,00519784;
4295,3911;-0,005190575;
4295,1500;-0,005187711;
4294,9089;-0,005185818;
4294,6678;-0,005186534;
4294,4267;-0,005184846;
4294,1856;-0,005181828;
4293,9445;-0,005153741;
4293,7033;-0,005122378;
4293,4622;-0,005148727;
4293,2211;-0,005195077;
4292,9800;-0,005210986;
4292,7389;-0,005203364;
4292,4978;-0,005186022;
4292,2567;-0,00517267;
4292,0156;-0,005134606;
4291,7745;-0,005080523;
4291,5333;-0,005093827;
4291,2922;-0,005157936;
4291,0511;-0,005184334;
4290,8100;-0,005174563;
4290,5689;-0,005175433;
4290,3278;-0,005194003;
4290,0867;-0,005186943;
4289,8456;-0,005130769;
4289,6045;-0,005108666;
4289,3633;-0,005164843;
4289,1222;-0,005194463;
4288,8811;-0,005148266;
4288,6400;-0,005117568;
4288,3989;-0,005147499;
4288,1578;-0,005173642;
4287,9167;-0,005156452;
4287,6756;-0,005141411;
4287,4345;-0,005159727;
4287,1933;-0,005185869;
4286,9522;-0,005201983;
4286,7111;-0,005194412;
4286,4700;-0,005176507;
4286,2289;-0,005214056;
4285,9878;-0,005290115;
4285,7467;-0,005316403;
4285,5056;-0,005275539;
4285,2645;-0,005216716;
4285,0233;-0,005187762;
4284,7822;-0,005178195;
4284,5411;-0,005171136;
4284,3000;-0,00518239;
4284,0589;-0,005205564;
4283,8178;-0,005231704;
4283,5767;-0,005246844;
4283,3356;-0,005225258;
4283,0945;-0,00516781;
4282,8533;-0,005112656;
4282,6122;-0,005112196;
4282,3711;-0,005168322;
4282,1300;-0,005226179;
4281,8889;-0,005246793;
4281,6478;-0,005228737;
4281,4067;-0,005193082;
4281,1656;-0,005186432;
4280,9245;-0,005214721;
4280,6833;-0,005222854;
4280,4422;-0,005198863;
4280,2011;-0,005161108;
4279,9600;-0,005119871;
4279,7189;-0,005101604;
4279,4778;-0,005119359;
4279,2367;-0,005171698;
4278,9956;-0,005231755;
4278,7545;-0,005239479;
4278,5134;-0,005185613;
4278,2722;-0,005143918;
4278,0311;-0,005170061;
4277,7900;-0,005217534;
4277,5489;-0,005211242;
4277,3078;-0,005145913;
4277,0667;-0,005084054;
4276,8256;-0,005071517;
4276,5845;-0,005085538;
4276,3434;-0,005099763;
4276,1022;-0,005117057;
4275,8611;-0,005141718;
4275,6200;-0,005166122;
4275,3789;-0,005159829;
4275,1378;-0,005120178;
4274,8967;-0,0051058;
4274,6556;-0,00513609;
4274,4145;-0,005173795;
4274,1734;-0,005197174;
4273,9322;-0,00520183;
4273,6911;-0,005203569;
4273,4500;-0,005217432;
4273,2089;-0,005221064;
4272,9678;-0,005210373;
4272,7267;-0,005216562;
4272,4856;-0,005244696;
4272,2445;-0,00524664;
4272,0034;-0,005200039;
4271,7622;-0,005165917;
4271,5211;-0,005169191;
4271,2800;-0,005160801;
4271,0389;-0,005128722;
4270,7978;-0,005109075;
4270,5567;-0,005163615;
4270,3156;-0,005294207;
4270,0745;-0,005363246;
4269,8334;-0,005306533;
4269,5922;-0,005234517;
4269,3511;-0,005202341;
4269,1100;-0,005187966;
4268,8689;-0,005207405;
4268,6278;-0,005249197;
4268,3867;-0,005266128;
4268,1456;-0,005243417;
4267,9045;-0,005207252;
4267,6634;-0,005186125;
4267,4222;-0,005169345;
4267,1811;-0,005148471;
4266,9400;-0,005150415;
4266,6989;-0,005187097;
4266,4578;-0,005240348;
4266,2167;-0,00529656;
4265,9756;-0,005333075;
4265,7345;-0,0053185;
4265,4934;-0,005261166;
4265,2523;-0,005206434;
4265,0111;-0,005196816;
4264,7700;-0,005234568;
4264,5289;-0,005272316;
4264,2878;-0,005266025;
4264,0467;-0,005216818;
4263,8056;-0,005168987;
4263,5645;-0,005171698;
4263,3234;-0,005214414;
4263,0823;-0,005233392;
4262,8411;-0,005209759;
4262,6000;-0,005172465;
4262,3589;-0,005136397;
4262,1178;-0,005156555;
4261,8767;-0,00525958;
4261,6356;-0,00531001;
4261,3945;-0,005229658;
4261,1534;-0,005172772;
4260,9123;-0,005237842;
4260,6711;-0,005283262;
4260,4300;-0,005191394;
4260,1889;-0,00506072;
4259,9478;-0,005026279;
4259,7067;-0,00508651;
4259,4656;-0,005137164;
