;test;
4475,2599;0,4027213;
4475,0188;0,4026952;
4474,7776;0,4026763;
4474,5365;0,4026574;
4474,2954;0,4026335;
4474,0543;0,40264;
4473,8132;0,4026797;
4473,5721;0,4026723;
4473,3310;0,4026297;
4473,0899;0,4026317;
4472,8488;0,402653;
4472,6076;0,4026318;
4472,3665;0,4025862;
4472,1254;0,4025975;
4471,8843;0,4026736;
4471,6432;0,4027202;
4471,4021;0,4027187;
4471,1610;0,4027223;
4470,9199;0,4026948;
4470,6788;0,4026163;
4470,4376;0,4025883;
4470,1965;0,4026591;
4469,9554;0,4027368;
4469,7143;0,4027113;
4469,4732;0,4025967;
4469,2321;0,4025117;
4468,9910;0,4025233;
4468,7499;0,4025675;
4468,5088;0,4025372;
4468,2676;0,4024702;
4468,0265;0,402453;
4467,7854;0,4024655;
4467,5443;0,4025097;
4467,3032;0,4025759;
4467,0621;0,402617;
4466,8210;0,4026511;
4466,5799;0,4026646;
4466,3388;0,402609;
4466,0977;0,4025415;
4465,8565;0,4025531;
4465,6154;0,4026006;
4465,3743;0,4026191;
4465,1332;0,4026348;
4464,8921;0,4026206;
4464,6510;0,4025523;
4464,4099;0,4025192;
4464,1688;0,402549;
4463,9277;0,4025583;
4463,6865;0,4025109;
4463,4454;0,4024445;
4463,2043;0,4024042;
4462,9632;0,4023951;
4462,7221;0,4024076;
4462,4810;0,4024412;
4462,2399;0,4024511;
4461,9988;0,4024386;
4461,7577;0,4024668;
4461,5165;0,4025119;
4461,2754;0,4025326;
4461,0343;0,4024984;
4460,7932;0,4023637;
4460,5521;0,4022263;
4460,3110;0,402219;
4460,0699;0,4022904;
4459,8288;0,4023441;
4459,5877;0,4023782;
4459,3465;0,4024017;
4459,1054;0,4023826;
4458,8643;0,4023192;
4458,6232;0,4022816;
4458,3821;0,4023112;
4458,1410;0,4023637;
4457,8999;0,4023815;
4457,6588;0,4023587;
4457,4177;0,4023476;
4457,1765;0,4023573;
4456,9354;0,4023373;
4456,6943;0,4023117;
4456,4532;0,4023357;
4456,2121;0,4023848;
4455,9710;0,4023955;
4455,7299;0,4023603;
4455,4888;0,4023325;
4455,2477;0,4023349;
4455,0065;0,4023428;
4454,7654;0,4023427;
4454,5243;0,4023519;
4454,2832;0,4023782;
4454,0421;0,4023848;
4453,8010;0,4023508;
4453,5599;0,4022967;
4453,3188;0,4022388;
4453,0777;0,402193;
4452,8365;0,4021798;
4452,5954;0,4021876;
4452,3543;0,4021935;
4452,1132;0,4022056;
4451,8721;0,4022193;
4451,6310;0,4022058;
4451,3899;0,4021825;
4451,1488;0,4022068;
4450,9077;0,4022467;
4450,6666;0,4021823;
4450,4254;0,402058;
4450,1843;0,4020649;
4449,9432;0,402159;
4449,7021;0,4021501;
4449,4610;0,4021004;
4449,2199;0,4021284;
4448,9788;0,4021549;
4448,7377;0,4021088;
4448,4966;0,4020231;
4448,2554;0,4019735;
4448,0143;0,4019907;
4447,7732;0,4020177;
4447,5321;0,4020372;
4447,2910;0,4020819;
4447,0499;0,4021355;
4446,8088;0,4021401;
4446,5677;0,4021035;
4446,3266;0,4021112;
4446,0854;0,4021455;
4445,8443;0,4021021;
4445,6032;0,4020043;
4445,3621;0,4019543;
4445,1210;0,4019361;
4444,8799;0,4019043;
4444,6388;0,4019377;
4444,3977;0,4020449;
4444,1566;0,4020962;
4443,9154;0,4020717;
4443,6743;0,4020662;
4443,4332;0,4021053;
4443,1921;0,4020924;
4442,9510;0,4019861;
4442,7099;0,4019127;
4442,4688;0,4019286;
4442,2277;0,4019646;
4441,9866;0,4019788;
4441,7454;0,4019417;
4441,5043;0,4018947;
4441,2632;0,4019244;
4441,0221;0,4019971;
4440,7810;0,4020073;
4440,5399;0,4019242;
4440,2988;0,4018272;
4440,0577;0,4018013;
4439,8166;0,4018652;
4439,5754;0,4019803;
4439,3343;0,4020432;
4439,0932;0,402011;
4438,8521;0,4019836;
4438,6110;0,4019761;
4438,3699;0,40191;
4438,1288;0,4018475;
4437,8877;0,4018468;
4437,6466;0,4018245;
4437,4055;0,4017662;
4437,1643;0,4017447;
4436,9232;0,4017792;
4436,6821;0,4018297;
4436,4410;0,4018441;
4436,1999;0,4018208;
4435,9588;0,4018004;
4435,7177;0,4017967;
4435,4766;0,4018088;
4435,2355;0,4018307;
4434,9943;0,4018302;
4434,7532;0,4017958;
4434,5121;0,4017611;
4434,2710;0,4017487;
4434,0299;0,4017411;
4433,7888;0,4017315;
4433,5477;0,4017375;
4433,3066;0,4017338;
4433,0655;0,4017042;
4432,8243;0,4017204;
4432,5832;0,4017776;
4432,3421;0,4017629;
4432,1010;0,4017051;
4431,8599;0,4017029;
4431,6188;0,4017166;
4431,3777;0,4017007;
4431,1366;0,4016775;
4430,8955;0,4016759;
4430,6543;0,4017273;
4430,4132;0,4017808;
4430,1721;0,4017763;
4429,9310;0,4017592;
4429,6899;0,4017391;
4429,4488;0,4017092;
4429,2077;0,4017219;
4428,9666;0,4017407;
4428,7255;0,4017054;
4428,4843;0,4016604;
4428,2432;0,4016668;
4428,0021;0,4017072;
4427,7610;0,4016699;
4427,5199;0,4015605;
4427,2788;0,4015302;
4427,0377;0,4015629;
4426,7966;0,4015518;
4426,5555;0,4014926;
4426,3143;0,4014137;
4426,0732;0,4013889;
4425,8321;0,4014692;
4425,5910;0,4015624;
4425,3499;0,4015725;
4425,1088;0,4015547;
4424,8677;0,4015853;
4424,6266;0,4016007;
4424,3855;0,4015525;
4424,1443;0,4015369;
4423,9032;0,4015993;
4423,6621;0,401665;
4423,4210;0,4016636;
4423,1799;0,401572;
4422,9388;0,401475;
4422,6977;0,4014972;
4422,4566;0,4015875;
4422,2155;0,4016106;
4421,9744;0,401585;
4421,7332;0,4015744;
4421,4921;0,4015484;
4421,2510;0,4014937;
4421,0099;0,4014293;
4420,7688;0,4013793;
4420,5277;0,4013781;
4420,2866;0,4013856;
4420,0455;0,40135;
4419,8044;0,4013352;
4419,5632;0,4013894;
4419,3221;0,4014098;
4419,0810;0,4013491;
4418,8399;0,401314;
4418,5988;0,4013537;
4418,3577;0,4014327;
4418,1166;0,4014867;
4417,8755;0,4014545;
4417,6344;0,4013841;
4417,3932;0,4013559;
4417,1521;0,4013866;
4416,9110;0,401435;
4416,6699;0,401412;
4416,4288;0,4013103;
4416,1877;0,4012416;
4415,9466;0,4012495;
4415,7055;0,401291;
4415,4644;0,401344;
4415,2232;0,4013515;
4414,9821;0,4012636;
4414,7410;0,4011761;
4414,4999;0,4011919;
4414,2588;0,401247;
4414,0177;0,4012557;
4413,7766;0,4012518;
4413,5355;0,4012827;
4413,2944;0,4013368;
4413,0532;0,4013475;
4412,8121;0,4012932;
4412,5710;0,4012539;
4412,3299;0,401246;
4412,0888;0,4012378;
4411,8477;0,4012454;
4411,6066;0,4012591;
4411,3655;0,4012624;
4411,1244;0,4012778;
4410,8832;0,4013145;
4410,6421;0,4013158;
4410,4010;0,4012375;
4410,1599;0,4011574;
4409,9188;0,4011578;
4409,6777;0,4011861;
4409,4366;0,4011621;
4409,1955;0,4010996;
4408,9544;0,4010565;
4408,7133;0,401046;
4408,4721;0,4010506;
4408,2310;0,4010732;
4407,9899;0,4011056;
4407,7488;0,4010948;
4407,5077;0,4010356;
4407,2666;0,400993;
4407,0255;0,4009905;
4406,7844;0,4010083;
4406,5433;0,401017;
4406,3021;0,4009944;
4406,0610;0,4010037;
4405,8199;0,4011005;
4405,5788;0,4011877;
4405,3377;0,4011696;
4405,0966;0,4010872;
4404,8555;0,401023;
4404,6144;0,401022;
4404,3733;0,4010397;
4404,1321;0,400985;
4403,8910;0,4009385;
4403,6499;0,4010213;
4403,4088;0,4011033;
4403,1677;0,4010859;
4402,9266;0,4010777;
4402,6855;0,4011062;
4402,4444;0,4011057;
4402,2033;0,4010681;
4401,9621;0,4010371;
4401,7210;0,4010432;
4401,4799;0,4010417;
4401,2388;0,4009702;
4400,9977;0,4008547;
4400,7566;0,4008134;
4400,5155;0,4009;
4400,2744;0,4010135;
4400,0333;0,4010504;
4399,7921;0,4009995;
4399,5510;0,4009267;
4399,3099;0,4009267;
4399,0688;0,4009843;
4398,8277;0,401001;
4398,5866;0,4009717;
4398,3455;0,4009553;
4398,1044;0,4009488;
4397,8633;0,4009259;
4397,6221;0,4009099;
4397,3810;0,4009058;
4397,1399;0,4008697;
4396,8988;0,4008085;
4396,6577;0,4007804;
4396,4166;0,400767;
4396,1755;0,400731;
4395,9344;0,4007497;
4395,6933;0,4008556;
4395,4521;0,4009306;
4395,2110;0,400896;
4394,9699;0,4008;
4394,7288;0,4007326;
4394,4877;0,4007235;
4394,2466;0,4007418;
4394,0055;0,4007805;
4393,7644;0,40083;
4393,5233;0,4008578;
4393,2822;0,4008637;
4393,0410;0,4008499;
4392,7999;0,4008068;
4392,5588;0,400759;
4392,3177;0,4007301;
4392,0766;0,4007056;
4391,8355;0,4006933;
4391,5944;0,4006967;
4391,3533;0,4006833;
4391,1122;0,4006661;
4390,8710;0,4006686;
4390,6299;0,4006729;
4390,3888;0,4006733;
4390,1477;0,4006554;
4389,9066;0,4006317;
4389,6655;0,4006595;
4389,4244;0,4007059;
4389,1833;0,4007001;
4388,9422;0,4006703;
4388,7010;0,4006633;
4388,4599;0,4006776;
4388,2188;0,4006897;
4387,9777;0,400681;
4387,7366;0,4006859;
4387,4955;0,40074;
4387,2544;0,4007804;
4387,0133;0,4007272;
4386,7722;0,4006341;
4386,5310;0,4005954;
4386,2899;0,4006011;
4386,0488;0,4005859;
4385,8077;0,4005019;
4385,5666;0,4003962;
4385,3255;0,4003834;
4385,0844;0,4004652;
4384,8433;0,4005477;
4384,6022;0,4005788;
4384,3610;0,4005756;
4384,1199;0,400575;
4383,8788;0,4006146;
4383,6377;0,4007059;
4383,3966;0,4007554;
4383,1555;0,4006921;
4382,9144;0,4005972;
4382,6733;0,4005642;
4382,4322;0,4005959;
4382,1910;0,4006073;
4381,9499;0,400546;
4381,7088;0,4004733;
4381,4677;0,4004259;
4381,2266;0,4004082;
4380,9855;0,4004504;
4380,7444;0,4005165;
4380,5033;0,4005238;
4380,2622;0,4004744;
4380,0211;0,4004408;
4379,7799;0,4004513;
4379,5388;0,4004698;
4379,2977;0,4004878;
4379,0566;0,4005357;
4378,8155;0,4005929;
4378,5744;0,4006049;
4378,3333;0,4005656;
4378,0922;0,4005318;
4377,8511;0,4005498;
4377,6099;0,4005966;
4377,3688;0,4006135;
4377,1277;0,4005373;
4376,8866;0,4004014;
4376,6455;0,4003514;
4376,4044;0,4004138;
4376,1633;0,4004809;
4375,9222;0,400508;
4375,6811;0,4005019;
4375,4399;0,400449;
4375,1988;0,4003765;
4374,9577;0,4003455;
4374,7166;0,4003558;
4374,4755;0,4003679;
4374,2344;0,4003814;
4373,9933;0,4004074;
4373,7522;0,4004035;
4373,5111;0,4003347;
4373,2699;0,4002525;
4373,0288;0,4002172;
4372,7877;0,4002077;
4372,5466;0,4001865;
4372,3055;0,4001987;
4372,0644;0,4002629;
4371,8233;0,4002985;
4371,5822;0,4002919;
4371,3411;0,4002849;
4371,0999;0,4002527;
4370,8588;0,4002058;
4370,6177;0,4002145;
4370,3766;0,4002511;
4370,1355;0,4002543;
4369,8944;0,4002659;
4369,6533;0,4002953;
4369,4122;0,4003183;
4369,1711;0,4003486;
4368,9299;0,4003037;
4368,6888;0,4001443;
4368,4477;0,4000423;
4368,2066;0,4000978;
4367,9655;0,4001973;
4367,7244;0,4002152;
4367,4833;0,4001704;
4367,2422;0,4001717;
4367,0011;0,4002248;
4366,7599;0,4002441;
4366,5188;0,4002309;
4366,2777;0,4002261;
4366,0366;0,400209;
4365,7955;0,4001704;
4365,5544;0,4001401;
4365,3133;0,4001271;
4365,0722;0,4001311;
4364,8311;0,4001575;
4364,5900;0,4001765;
4364,3488;0,400175;
4364,1077;0,4001937;
4363,8666;0,400213;
4363,6255;0,4001667;
4363,3844;0,4000871;
4363,1433;0,4000595;
4362,9022;0,4000816;
4362,6611;0,4000892;
4362,4200;0,4000673;
4362,1788;0,4000397;
4361,9377;0,4000191;
4361,6966;0,4000109;
4361,4555;0,4000069;
4361,2144;0,400014;
4360,9733;0,4000684;
4360,7322;0,4001276;
4360,4911;0,4000992;
4360,2500;0,4000275;
4360,0088;0,4000104;
4359,7677;0,4000385;
4359,5266;0,4000819;
4359,2855;0,4001242;
4359,0444;0,4001409;
4358,8033;0,4001344;
4358,5622;0,4001002;
4358,3211;0,4000388;
4358,0800;0,4000031;
4357,8388;0,4000148;
4357,5977;0,4000144;
4357,3566;0,399988;
4357,1155;0,4000091;
4356,8744;0,4000719;
4356,6333;0,4000756;
4356,3922;0,3999803;
4356,1511;0,3998567;
4355,9100;0,3998218;
4355,6688;0,3999076;
4355,4277;0,4000108;
4355,1866;0,4000437;
4354,9455;0,4000039;
4354,7044;0,3999342;
4354,4633;0,3999004;
4354,2222;0,3999135;
4353,9811;0,3999421;
4353,7400;0,3999577;
4353,4988;0,3999265;
4353,2577;0,3998942;
4353,0166;0,399904;
4352,7755;0,3999001;
4352,5344;0,3998549;
4352,2933;0,3998036;
4352,0522;0,3998003;
4351,8111;0,3998342;
4351,5700;0,3998442;
4351,3289;0,3998585;
4351,0877;0,3999117;
4350,8466;0,3999458;
4350,6055;0,3999157;
4350,3644;0,3998584;
4350,1233;0,3998404;
4349,8822;0,3998703;
4349,6411;0,3999005;
4349,4000;0,39988;
4349,1589;0,3997884;
4348,9177;0,3996592;
4348,6766;0,3995723;
4348,4355;0,3995942;
4348,1944;0,3996849;
4347,9533;0,3997248;
4347,7122;0,3996836;
4347,4711;0,3996651;
4347,2300;0,3997193;
4346,9889;0,3997843;
4346,7477;0,3998303;
4346,5066;0,3998376;
4346,2655;0,3997721;
4346,0244;0,3996809;
4345,7833;0,3996477;
4345,5422;0,3996766;
4345,3011;0,3997103;
4345,0600;0,3997348;
4344,8189;0,3997374;
4344,5777;0,3996786;
4344,3366;0,3996186;
4344,0955;0,3996261;
4343,8544;0,3996687;
4343,6133;0,3997092;
4343,3722;0,3997265;
4343,1311;0,3997183;
4342,8900;0,3997127;
4342,6489;0,3997177;
4342,4077;0,3996974;
4342,1666;0,3996087;
4341,9255;0,3995258;
4341,6844;0,39956;
4341,4433;0,3996408;
4341,2022;0,3996727;
4340,9611;0,3996921;
4340,7200;0,3996949;
4340,4789;0,3996557;
4340,2377;0,3996419;
4339,9966;0,3996754;
4339,7555;0,3996816;
4339,5144;0,3996277;
4339,2733;0,3995755;
4339,0322;0,3995904;
4338,7911;0,3996524;
4338,5500;0,3997006;
4338,3089;0,3997081;
4338,0677;0,3996536;
4337,8266;0,3995506;
4337,5855;0,3994886;
4337,3444;0,3995176;
4337,1033;0,3995992;
4336,8622;0,399658;
4336,6211;0,3996335;
4336,3800;0,3995533;
4336,1389;0,3994729;
4335,8978;0,3993941;
4335,6566;0,3993233;
4335,4155;0,3992981;
4335,1744;0,3993379;
4334,9333;0,3994001;
4334,6922;0,3994138;
4334,4511;0,3993898;
4334,2100;0,3994117;
4333,9689;0,3994739;
4333,7278;0,3994924;
4333,4866;0,3994533;
4333,2455;0,3993935;
4333,0044;0,3993312;
4332,7633;0,399294;
4332,5222;0,3993221;
4332,2811;0,3993897;
4332,0400;0,3993981;
4331,7989;0,3993503;
4331,5578;0,3993539;
4331,3166;0,3994005;
4331,0755;0,3994213;
4330,8344;0,399451;
4330,5933;0,3994713;
4330,3522;0,3994099;
4330,1111;0,39936;
4329,8700;0,3994075;
4329,6289;0,3994571;
4329,3878;0,3994577;
4329,1466;0,3994582;
4328,9055;0,3994544;
4328,6644;0,3994268;
4328,4233;0,3993922;
4328,1822;0,3993463;
4327,9411;0,3993025;
4327,7000;0,3992945;
4327,4589;0,3993204;
4327,2178;0,3993455;
4326,9766;0,3993236;
4326,7355;0,3992548;
4326,4944;0,3991859;
4326,2533;0,3991602;
4326,0122;0,3991862;
4325,7711;0,3992102;
4325,5300;0,3992074;
4325,2889;0,3992217;
4325,0478;0,3992626;
4324,8066;0,3992886;
4324,5655;0,3992814;
4324,3244;0,3992549;
4324,0833;0,3992139;
4323,8422;0,3991936;
4323,6011;0,3992395;
4323,3600;0,399307;
4323,1189;0,3993261;
4322,8778;0,3992927;
4322,6367;0,3992661;
4322,3955;0,3992758;
4322,1544;0,3992732;
4321,9133;0,3992551;
4321,6722;0,3992617;
4321,4311;0,3992696;
4321,1900;0,399231;
4320,9489;0,39918;
4320,7078;0,3991956;
4320,4667;0,3992334;
4320,2255;0,399218;
4319,9844;0,3992021;
4319,7433;0,3992124;
4319,5022;0,3991869;
4319,2611;0,3991069;
4319,0200;0,3990326;
4318,7789;0,3990473;
4318,5378;0,399143;
4318,2967;0,3991994;
4318,0555;0,3991781;
4317,8144;0,3991668;
4317,5733;0,3992196;
4317,3322;0,399287;
4317,0911;0,3992929;
4316,8500;0,3992499;
4316,6089;0,3992194;
4316,3678;0,3992051;
4316,1267;0,3991676;
4315,8855;0,3991105;
4315,6444;0,3990931;
4315,4033;0,399116;
4315,1622;0,3991083;
4314,9211;0,3990625;
4314,6800;0,3990644;
4314,4389;0,3991438;
4314,1978;0,3992069;
4313,9567;0,3991756;
4313,7155;0,3991033;
4313,4744;0,3990972;
4313,2333;0,3991421;
4312,9922;0,399161;
4312,7511;0,3991724;
4312,5100;0,3992103;
4312,2689;0,399257;
4312,0278;0,399274;
4311,7867;0,3992482;
4311,5455;0,3991844;
4311,3044;0,3990847;
4311,0633;0,3990208;
4310,8222;0,3990267;
4310,5811;0,3990304;
4310,3400;0,3990027;
4310,0989;0,3989536;
4309,8578;0,3989023;
4309,6167;0,3988961;
4309,3755;0,3989409;
4309,1344;0,3989905;
4308,8933;0,3990093;
4308,6522;0,3989974;
4308,4111;0,3989702;
4308,1700;0,3989708;
4307,9289;0,3990474;
4307,6878;0,39911;
4307,4467;0,3990377;
4307,2056;0,3989136;
4306,9644;0,3988536;
4306,7233;0,3988464;
4306,4822;0,3988741;
4306,2411;0,3989275;
4306,0000;0,3989422;
4305,7589;0,3989046;
4305,5178;0,398912;
4305,2767;0,3989752;
4305,0356;0,3989963;
4304,7944;0,3989595;
4304,5533;0,3989275;
4304,3122;0,3989357;
4304,0711;0,3989471;
4303,8300;0,3989274;
4303,5889;0,3989044;
4303,3478;0,3988872;
4303,1067;0,3988639;
4302,8656;0,3988595;
4302,6244;0,3989039;
4302,3833;0,3989637;
4302,1422;0,3989791;
4301,9011;0,3989561;
4301,6600;0,3989238;
4301,4189;0,3988879;
4301,1778;0,3988717;
4300,9367;0,3988837;
4300,6956;0,3988735;
4300,4544;0,3987951;
4300,2133;0,3987103;
4299,9722;0,3986959;
4299,7311;0,3987277;
4299,4900;0,3988087;
4299,2489;0,3989361;
4299,0078;0,3990068;
4298,7667;0,3989962;
4298,5256;0,3989749;
4298,2844;0,3989472;
4298,0433;0,398879;
4297,8022;0,3988024;
4297,5611;0,3987825;
4297,3200;0,398801;
4297,0789;0,3988096;
4296,8378;0,3988208;
4296,5967;0,3988392;
4296,3556;0,398842;
4296,1144;0,3988386;
4295,8733;0,3988505;
4295,6322;0,3988697;
4295,3911;0,3988992;
4295,1500;0,398948;
4294,9089;0,3989372;
4294,6678;0,3988299;
4294,4267;0,39875;
4294,1856;0,3987466;
4293,9445;0,3987532;
4293,7033;0,3987716;
4293,4622;0,3988072;
4293,2211;0,3988299;
4292,9800;0,3988379;
4292,7389;0,3988269;
4292,4978;0,3987855;
4292,2567;0,3987381;
4292,0156;0,3987425;
4291,7745;0,3987776;
4291,5333;0,3987594;
4291,2922;0,3987144;
4291,0511;0,3986901;
4290,8100;0,398667;
4290,5689;0,3986557;
4290,3278;0,3986578;
4290,0867;0,3986611;
4289,8456;0,3986768;
4289,6045;0,3986703;
4289,3633;0,3986422;
4289,1222;0,3986705;
4288,8811;0,3987245;
4288,6400;0,3987092;
4288,3989;0,3986514;
4288,1578;0,3986078;
4287,9167;0,3985865;
4287,6756;0,3985986;
4287,4345;0,3986353;
4287,1933;0,3986528;
4286,9522;0,3986153;
4286,7111;0,39856;
4286,4700;0,3985915;
4286,2289;0,3987054;
4285,9878;0,398758;
4285,7467;0,3986918;
4285,5056;0,3986097;
4285,2645;0,3986089;
4285,0233;0,39865;
4284,7822;0,3986473;
4284,5411;0,3986022;
4284,3000;0,3985334;
4284,0589;0,3984774;
4283,8178;0,3984912;
4283,5767;0,3985181;
4283,3356;0,3984965;
4283,0945;0,3984863;
4282,8533;0,3985507;
4282,6122;0,398663;
4282,3711;0,3987276;
4282,1300;0,3986772;
4281,8889;0,3985468;
4281,6478;0,3984342;
4281,4067;0,3983878;
4281,1656;0,3983826;
4280,9245;0,3983835;
4280,6833;0,3983946;
4280,4422;0,3984425;
4280,2011;0,3984783;
4279,9600;0,3984438;
4279,7189;0,398408;
4279,4778;0,3984467;
4279,2367;0,3985147;
4278,9956;0,3985409;
4278,7545;0,3985282;
4278,5134;0,3984845;
4278,2722;0,3984149;
4278,0311;0,3983913;
4277,7900;0,3984349;
4277,5489;0,3984651;
4277,3078;0,3984332;
4277,0667;0,398379;
4276,8256;0,3983555;
4276,5845;0,3983628;
4276,3434;0,3983937;
4276,1022;0,3984586;
4275,8611;0,3985341;
4275,6200;0,3985463;
4275,3789;0,3984857;
4275,1378;0,3984267;
4274,8967;0,3983821;
4274,6556;0,3983393;
4274,4145;0,3983291;
4274,1734;0,3983473;
4273,9322;0,3983626;
4273,6911;0,3983636;
4273,4500;0,3983404;
4273,2089;0,3983011;
4272,9678;0,3982789;
4272,7267;0,3982937;
4272,4856;0,3983242;
4272,2445;0,3983299;
4272,0034;0,3983333;
4271,7622;0,3983713;
4271,5211;0,3983895;
4271,2800;0,398342;
4271,0389;0,3982492;
4270,7978;0,3981664;
4270,5567;0,3981569;
4270,3156;0,3981961;
4270,0745;0,3982153;
4269,8334;0,3982054;
4269,5922;0,3981891;
4269,3511;0,3981757;
4269,1100;0,3981346;
4268,8689;0,3980537;
4268,6278;0,3980223;
4268,3867;0,3980774;
4268,1456;0,3981096;
4267,9045;0,3980792;
4267,6634;0,3980457;
4267,4222;0,3980404;
4267,1811;0,3980707;
4266,9400;0,3981219;
4266,6989;0,3981702;
4266,4578;0,3981897;
4266,2167;0,3981718;
4265,9756;0,3981569;
4265,7345;0,3981514;
4265,4934;0,3981394;
4265,2523;0,398153;
4265,0111;0,398176;
4264,7700;0,3981631;
4264,5289;0,3981536;
4264,2878;0,3981535;
4264,0467;0,3981265;
4263,8056;0,3981502;
4263,5645;0,3982387;
4263,3234;0,3982425;
4263,0823;0,3981452;
4262,8411;0,3980698;
4262,6000;0,3980638;
4262,3589;0,3981005;
4262,1178;0,3981035;
4261,8767;0,3980592;
4261,6356;0,3980543;
4261,3945;0,3980808;
4261,1534;0,398058;
4260,9123;0,3980064;
4260,6711;0,398016;
4260,4300;0,3980814;
4260,1889;0,3981046;
4259,9478;0,3980443;
4259,7067;0,3979717;
4259,4656;0,3979825;
4259,2245;0,398002;
4258,9834;0,397906;
4258,7423;0,3977973;
4258,5011;0,3977986;
4258,2600;0,3978867;
4258,0189;0,3979494;
4257,7778;0,3978659;
4257,5367;0,3977482;
4257,2956;0,3977743;
4257,0545;0,3978346;
4256,8134;0,3978291;
4256,5723;0,397894;
4256,3311;0,3980356;
4256,0900;0,3980316;
4255,8489;0,3978425;
4255,6078;0,3976976;
4255,3667;0,3977279;
4255,1256;0,3978603;
4254,8845;0,3979504;
4254,6434;0,3979443;
4254,4023;0,397966;
4254,1611;0,3980682;
4253,9200;0,3981275;
4253,6789;0,3980904;
4253,4378;0,398029;
4253,1967;0,3979498;
4252,9556;0,3978194;
4252,7145;0,3977416;
4252,4734;0,397778;
4252,2323;0,3978327;
4251,9911;0,3978429;
4251,7500;0,3978088;
4251,5089;0,3977881;
4251,2678;0,3978547;
4251,0267;0,3979498;
4250,7856;0,3979396;
4250,5445;0,3978183;
4250,3034;0,3977211;
4250,0623;0,3977269;
4249,8212;0,3977878;
4249,5800;0,3978674;
4249,3389;0,3979604;
4249,0978;0,397993;
4248,8567;0,3979488;
4248,6156;0,3979069;
4248,3745;0,3978759;
4248,1334;0,3978509;
4247,8923;0,3978438;
4247,6512;0,3978331;
4247,4100;0,3978185;
4247,1689;0,3977948;
4246,9278;0,3977799;
4246,6867;0,3978236;
4246,4456;0,3978877;
4246,2045;0,3978895;
4245,9634;0,3978084;
4245,7223;0,3977195;
4245,4812;0,3977318;
4245,2400;0,3977708;
4244,9989;0,3977122;
4244,7578;0,3976438;
4244,5167;0,397638;
4244,2756;0,3976536;
4244,0345;0,3976802;
4243,7934;0,3976855;
4243,5523;0,3976348;
4243,3112;0,3975854;
4243,0700;0,3976074;
4242,8289;0,397653;
4242,5878;0,3976533;
4242,3467;0,3976552;
4242,1056;0,3977045;
4241,8645;0,3977306;
4241,6234;0,3976871;
4241,3823;0,3976618;
4241,1412;0,3977078;
4240,9000;0,3977448;
4240,6589;0,3977225;
4240,4178;0,3976856;
4240,1767;0,3976515;
4239,9356;0,397618;
4239,6945;0,3976262;
4239,4534;0,3976506;
4239,2123;0,3976353;
4238,9712;0,3976425;
