;test;
Wavenumbers [1/cm];Absorbance;
4407,0255;-0,02305414;
4406,7844;-0,02298864;
4406,5433;-0,02298854;
4406,3021;-0,02305851;
4406,0610;-0,02309292;
4405,8199;-0,02304147;
4405,5788;-0,02297877;
4405,3377;-0,02296114;
4405,0966;-0,02297008;
4404,8555;-0,02299566;
4404,6144;-0,02305159;
4404,3733;-0,02308792;
4404,1321;-0,02306946;
4403,8910;-0,02306754;
4403,6499;-0,02310387;
4403,4088;-0,02310937;
4403,1677;-0,02306901;
4402,9266;-0,02300381;
4402,6855;-0,02293207;
4402,4444;-0,02292073;
4402,2033;-0,02298564;
4401,9621;-0,02303995;
4401,7210;-0,02304776;
4401,4799;-0,02306612;
4401,2388;-0,02310789;
4400,9977;-0,02311511;
4400,7566;-0,02308345;
4400,5155;-0,02304893;
4400,2744;-0,02301574;
4400,0333;-0,0229908;
4399,7921;-0,0229827;
4399,5510;-0,02300077;
4399,3099;-0,02302866;
4399,0688;-0,02304324;
4398,8277;-0,02307461;
4398,5866;-0,02309832;
4398,3455;-0,02306744;
4398,1044;-0,02303175;
4397,8633;-0,02303882;
4397,6221;-0,02306793;
4397,3810;-0,02308138;
4397,1399;-0,02309744;
4396,8988;-0,02312395;
4396,6577;-0,02311251;
4396,4166;-0,02308099;
4396,1755;-0,02305541;
4395,9344;-0,02301142;
4395,6933;-0,02297008;
4395,4521;-0,02296281;
4395,2110;-0,02298348;
4394,9699;-0,0230292;
4394,7288;-0,02308153;
4394,4877;-0,02310132;
4394,2466;-0,02308497;
4394,0055;-0,02304889;
4393,7644;-0,02301732;
4393,5233;-0,02302065;
4393,2822;-0,02302669;
4393,0410;-0,02300612;
4392,7999;-0,02299105;
4392,5588;-0,02299674;
4392,3177;-0,02302453;
4392,0766;-0,02306337;
4391,8355;-0,02308404;
4391,5944;-0,02309768;
4391,3533;-0,02311005;
4391,1122;-0,02309076;
4390,8710;-0,02305114;
4390,6299;-0,0230343;
4390,3888;-0,02304363;
4390,1477;-0,0230506;
4389,9066;-0,02305478;
4389,6655;-0,02306415;
4389,4244;-0,02305168;
4389,1833;-0,02302758;
4388,9422;-0,02303916;
4388,7010;-0,02306764;
4388,4599;-0,02306366;
4388,2188;-0,02303912;
4387,9777;-0,02303253;
4387,7366;-0,02303062;
4387,4955;-0,02301221;
4387,2544;-0,02299974;
4387,0133;-0,02300313;
4386,7722;-0,0230098;
4386,5310;-0,02302168;
4386,2899;-0,02303838;
4386,0488;-0,02307;
4385,8077;-0,02313484;
4385,5666;-0,02318157;
4385,3255;-0,02315605;
4385,0844;-0,02308649;
4384,8433;-0,02301653;
4384,6022;-0,02297774;
4384,3610;-0,02298712;
4384,1199;-0,02302355;
4383,8788;-0,02303872;
4383,6377;-0,02302762;
4383,3966;-0,02304049;
4383,1555;-0,02307211;
4382,9144;-0,02307687;
4382,6733;-0,02304167;
4382,4322;-0,02298722;
4382,1910;-0,02295392;
4381,9499;-0,0229607;
4381,7088;-0,02300499;
4381,4677;-0,02305753;
4381,2266;-0,02307014;
4380,9855;-0,02304167;
4380,7444;-0,02301756;
4380,5033;-0,02302242;
4380,2622;-0,02303146;
4380,0211;-0,0230374;
4379,7799;-0,02306248;
4379,5388;-0,02308904;
4379,2977;-0,02307486;
4379,0566;-0,02302085;
4378,8155;-0,02296831;
4378,5744;-0,02296139;
4378,3333;-0,02300278;
4378,0922;-0,02302939;
4377,8511;-0,02301997;
4377,6099;-0,02301697;
4377,3688;-0,02299861;
4377,1277;-0,02294832;
4376,8866;-0,02293487;
4376,6455;-0,02299016;
4376,4044;-0,02306067;
4376,1633;-0,02309223;
4375,9222;-0,02308384;
4375,6811;-0,02307584;
4375,4399;-0,02309248;
4375,1988;-0,02310568;
4374,9577;-0,02309366;
4374,7166;-0,02307113;
4374,4755;-0,023037;
4374,2344;-0,02298717;
4373,9933;-0,02295726;
4373,7522;-0,0229635;
4373,5111;-0,02297371;
4373,2699;-0,02299954;
4373,0288;-0,0230724;
4372,7877;-0,02314707;
4372,5466;-0,02315816;
4372,3055;-0,02310549;
4372,0644;-0,02303965;
4371,8233;-0,02299404;
4371,5822;-0,02296473;
