;test;
4464,6510;0,3520129;
4464,4099;0,3519576;
4464,1688;0,3519043;
4463,9277;0,3518586;
4463,6865;0,3518178;
4463,4454;0,3518131;
4463,2043;0,3519064;
4462,9632;0,3520347;
4462,7221;0,3520564;
4462,4810;0,3519664;
4462,2399;0,3518309;
4461,9988;0,3517146;
4461,7577;0,3517111;
4461,5165;0,351784;
4461,2754;0,3518133;
4461,0343;0,3517892;
4460,7932;0,3517321;
4460,5521;0,3516721;
4460,3110;0,3517192;
4460,0699;0,3518772;
4459,8288;0,3519605;
4459,5877;0,3518747;
4459,3465;0,3517322;
4459,1054;0,3516389;
4458,8643;0,3515802;
4458,6232;0,3515093;
4458,3821;0,3514838;
4458,1410;0,3515638;
4457,8999;0,3516634;
4457,6588;0,351676;
4457,4177;0,3515956;
4457,1765;0,3515097;
4456,9354;0,3515146;
4456,6943;0,3515916;
4456,4532;0,3516236;
4456,2121;0,3515815;
4455,9710;0,3515486;
4455,7299;0,3515352;
4455,4888;0,3515351;
4455,2477;0,3515521;
4455,0065;0,3515263;
4454,7654;0,3514681;
4454,5243;0,3514254;
4454,2832;0,3514003;
4454,0421;0,3514284;
4453,8010;0,3515449;
4453,5599;0,3517022;
4453,3188;0,3517788;
4453,0777;0,3517085;
4452,8365;0,3515549;
4452,5954;0,3514474;
4452,3543;0,3514181;
4452,1132;0,3513525;
4451,8721;0,3512248;
4451,6310;0,3511711;
4451,3899;0,3512357;
4451,1488;0,351286;
4450,9077;0,3512478;
4450,6666;0,3512204;
4450,4254;0,3513007;
4450,1843;0,3514324;
4449,9432;0,3514939;
4449,7021;0,3514516;
4449,4610;0,3513096;
4449,2199;0,3511364;
4448,9788;0,3510873;
4448,7377;0,3511708;
4448,4966;0,3512772;
4448,2554;0,3513516;
4448,0143;0,3513665;
4447,7732;0,3513132;
4447,5321;0,3512245;
4447,2910;0,3511757;
4447,0499;0,3511972;
4446,8088;0,351247;
4446,5677;0,3513063;
4446,3266;0,3513465;
4446,0854;0,3513222;
4445,8443;0,3512387;
4445,6032;0,3511409;
4445,3621;0,3510931;
4445,1210;0,3510934;
4444,8799;0,3510667;
4444,6388;0,3510185;
4444,3977;0,3510227;
4444,1566;0,351074;
4443,9154;0,3511046;
4443,6743;0,3510875;
4443,4332;0,3510535;
4443,1921;0,3510407;
4442,9510;0,3510047;
4442,7099;0,3509217;
4442,4688;0,3508937;
4442,2277;0,3509552;
4441,9866;0,3510512;
4441,7454;0,3511239;
4441,5043;0,3510958;
4441,2632;0,3509927;
4441,0221;0,3508952;
4440,7810;0,3508343;
4440,5399;0,3508671;
4440,2988;0,3509857;
4440,0577;0,3510601;
4439,8166;0,3510114;
4439,5754;0,3509161;
4439,3343;0,3508831;
4439,0932;0,3508723;
4438,8521;0,3508158;
4438,6110;0,3508108;
4438,3699;0,3509087;
4438,1288;0,3509936;
4437,8877;0,3509965;
4437,6466;0,3509076;
4437,4055;0,3507636;
4437,1643;0,3507091;
4436,9232;0,3507902;
4436,6821;0,3508741;
4436,4410;0,3508502;
4436,1999;0,3507491;
4435,9588;0,3506685;
4435,7177;0,3506375;
4435,4766;0,3506434;
4435,2355;0,3506921;
4434,9943;0,350722;
4434,7532;0,3506865;
4434,5121;0,3506763;
4434,2710;0,3507339;
4434,0299;0,3507631;
4433,7888;0,3507224;
4433,5477;0,350662;
4433,3066;0,3506299;
4433,0655;0,3506499;
4432,8243;0,3506815;
4432,5832;0,350668;
4432,3421;0,3506598;
4432,1010;0,3507175;
4431,8599;0,3507537;
4431,6188;0,3506768;
4431,3777;0,3505426;
4431,1366;0,3504606;
4430,8955;0,3504754;
4430,6543;0,3505656;
4430,4132;0,3506915;
4430,1721;0,3507552;
4429,9310;0,3506777;
4429,6899;0,3505628;
4429,4488;0,3505252;
4429,2077;0,3505225;
4428,9666;0,3504932;
4428,7255;0,3504453;
4428,4843;0,3504317;
4428,2432;0,3504672;
4428,0021;0,350484;
4427,7610;0,3504459;
4427,5199;0,350406;
4427,2788;0,3504029;
4427,0377;0,3504017;
4426,7966;0,3503746;
4426,5555;0,3503435;
4426,3143;0,3503514;
4426,0732;0,3504431;
4425,8321;0,3505486;
4425,5910;0,3505259;
4425,3499;0,3504188;
4425,1088;0,3503606;
4424,8677;0,350373;
4424,6266;0,3504009;
4424,3855;0,3503803;
4424,1443;0,3503367;
4423,9032;0,350326;
4423,6621;0,3503351;
4423,4210;0,3503324;
4423,1799;0,3503401;
4422,9388;0,3503908;
4422,6977;0,3503982;
4422,4566;0,3502874;
4422,2155;0,3501741;
4421,9744;0,3501725;
4421,7332;0,3502008;
4421,4921;0,3501512;
4421,2510;0,3500996;
4421,0099;0,3501242;
4420,7688;0,3501699;
4420,5277;0,3502156;
4420,2866;0,3502635;
4420,0455;0,3502486;
4419,8044;0,3501615;
4419,5632;0,3500911;
4419,3221;0,3500731;
4419,0810;0,35007;
4418,8399;0,3500482;
4418,5988;0,3500009;
4418,3577;0,3499832;
4418,1166;0,3500327;
4417,8755;0,3501163;
4417,6344;0,350196;
4417,3932;0,3502431;
4417,1521;0,3502597;
4416,9110;0,3502356;
4416,6699;0,3501593;
4416,4288;0,3500918;
4416,1877;0,3500357;
4415,9466;0,3499399;
4415,7055;0,3498422;
4415,4644;0,3498017;
4415,2232;0,3498132;
4414,9821;0,3498025;
4414,7410;0,3497368;
4414,4999;0,3497319;
4414,2588;0,3498431;
4414,0177;0,3499343;
4413,7766;0,3499096;
4413,5355;0,3498513;
4413,2944;0,3498571;
4413,0532;0,349888;
4412,8121;0,3498813;
4412,5710;0,3498496;
4412,3299;0,3498124;
4412,0888;0,3497961;
4411,8477;0,349818;
4411,6066;0,3498413;
4411,3655;0,3498607;
4411,1244;0,3498678;
4410,8832;0,3498327;
4410,6421;0,3498263;
4410,4010;0,3498796;
4410,1599;0,3498859;
4409,9188;0,3497998;
4409,6777;0,3497029;
4409,4366;0,3496855;
4409,1955;0,3497172;
4408,9544;0,3496973;
4408,7133;0,3496363;
4408,4721;0,3496247;
4408,2310;0,3496814;
4407,9899;0,3497268;
4407,7488;0,349687;
4407,5077;0,349612;
4407,2666;0,3496077;
4407,0255;0,3496656;
4406,7844;0,3497162;
4406,5433;0,3497407;
4406,3021;0,3497208;
4406,0610;0,3496553;
4405,8199;0,3495949;
4405,5788;0,3495479;
4405,3377;0,3495038;
4405,0966;0,3495196;
4404,8555;0,3496099;
4404,6144;0,3496734;
4404,3733;0,349642;
4404,1321;0,3495731;
4403,8910;0,3495239;
4403,6499;0,3494441;
4403,4088;0,3493309;
4403,1677;0,3493143;
4402,9266;0,3494129;
4402,6855;0,349484;
4402,4444;0,3494801;
4402,2033;0,349454;
4401,9621;0,3494337;
4401,7210;0,3494351;
4401,4799;0,3494269;
4401,2388;0,3493731;
4400,9977;0,349324;
4400,7566;0,349336;
4400,5155;0,3494041;
4400,2744;0,3494585;
4400,0333;0,3494143;
4399,7921;0,3493114;
4399,5510;0,3492736;
4399,3099;0,3493245;
4399,0688;0,349369;
4398,8277;0,3493365;
4398,5866;0,3492979;
4398,3455;0,3493188;
4398,1044;0,3493361;
4397,8633;0,3493235;
4397,6221;0,3493012;
4397,3810;0,3492579;
4397,1399;0,3492106;
4396,8988;0,3491762;
4396,6577;0,3491552;
4396,4166;0,3491572;
4396,1755;0,3492059;
4395,9344;0,3492983;
4395,6933;0,349337;
4395,4521;0,3492707;
4395,2110;0,3491789;
4394,9699;0,3491175;
4394,7288;0,349107;
4394,4877;0,3491588;
4394,2466;0,3492244;
4394,0055;0,3492295;
4393,7644;0,3491438;
4393,5233;0,3490274;
4393,2822;0,348953;
4393,0410;0,3489052;
4392,7999;0,3488598;
4392,5588;0,348827;
4392,3177;0,3488199;
4392,0766;0,3488623;
4391,8355;0,3489516;
4391,5944;0,3490395;
4391,3533;0,3490763;
4391,1122;0,3490508;
4390,8710;0,3490112;
4390,6299;0,3490036;
4390,3888;0,3489979;
4390,1477;0,3489508;
4389,9066;0,348909;
4389,6655;0,3489255;
4389,4244;0,3489481;
4389,1833;0,3489178;
4388,9422;0,3488571;
4388,7010;0,3488225;
4388,4599;0,3488256;
4388,2188;0,3488258;
4387,9777;0,3488232;
4387,7366;0,3488365;
4387,4955;0,3488174;
4387,2544;0,3487615;
4387,0133;0,3487621;
4386,7722;0,3488015;
4386,5310;0,3487765;
4386,2899;0,3487346;
4386,0488;0,3487566;
4385,8077;0,3487882;
4385,5666;0,3487726;
4385,3255;0,3487437;
4385,0844;0,3487313;
4384,8433;0,3487121;
4384,6022;0,348673;
4384,3610;0,3486278;
4384,1199;0,3485868;
4383,8788;0,3485425;
4383,6377;0,3485239;
4383,3966;0,3486153;
4383,1555;0,3487789;
4382,9144;0,3488491;
4382,6733;0,3487847;
4382,4322;0,3486927;
4382,1910;0,3486335;
4381,9499;0,3485912;
4381,7088;0,3485572;
4381,4677;0,348546;
4381,2266;0,3485692;
4380,9855;0,3485759;
4380,7444;0,3485053;
4380,5033;0,3484365;
4380,2622;0,3484657;
4380,0211;0,3485035;
4379,7799;0,3484349;
4379,5388;0,3483544;
4379,2977;0,3483893;
4379,0566;0,3484326;
4378,8155;0,3483845;
4378,5744;0,3483376;
4378,3333;0,3483379;
4378,0922;0,3483796;
4377,8511;0,3484426;
4377,6099;0,3484448;
4377,3688;0,3484087;
4377,1277;0,3483817;
4376,8866;0,34834;
4376,6455;0,3483072;
4376,4044;0,3482681;
4376,1633;0,3482018;
4375,9222;0,3481551;
4375,6811;0,3481282;
4375,4399;0,3481127;
4375,1988;0,348086;
4374,9577;0,3480258;
4374,7166;0,3480284;
4374,4755;0,3481297;
4374,2344;0,3481826;
4373,9933;0,3481386;
4373,7522;0,3481063;
4373,5111;0,3480835;
4373,2699;0,3480083;
4373,0288;0,347952;
4372,7877;0,3479843;
4372,5466;0,3480627;
4372,3055;0,3481444;
4372,0644;0,3481955;
4371,8233;0,3481756;
4371,5822;0,3481369;
4371,3411;0,3481508;
4371,0999;0,348151;
4370,8588;0,3481181;
4370,6177;0,3481481;
4370,3766;0,3481668;
4370,1355;0,3480733;
4369,8944;0,3480102;
4369,6533;0,3480498;
4369,4122;0,3480642;
4369,1711;0,3479909;
4368,9299;0,3478735;
4368,6888;0,347797;
4368,4477;0,3478086;
4368,2066;0,3478249;
4367,9655;0,3477709;
4367,7244;0,3477061;
4367,4833;0,3477095;
4367,2422;0,3477652;
4367,0011;0,3478032;
4366,7599;0,3477884;
4366,5188;0,3477476;
4366,2777;0,3477406;
4366,0366;0,3477867;
4365,7955;0,347835;
4365,5544;0,3478499;
4365,3133;0,3478404;
4365,0722;0,3478315;
4364,8311;0,3478618;
4364,5900;0,3478712;
4364,3488;0,3477757;
4364,1077;0,3476779;
4363,8666;0,3476457;
4363,6255;0,3476073;
4363,3844;0,3475746;
4363,1433;0,3475525;
4362,9022;0,3475216;
4362,6611;0,3475427;
4362,4200;0,3475917;
4362,1788;0,3475883;
4361,9377;0,3475419;
4361,6966;0,3474766;
4361,4555;0,3474049;
4361,2144;0,347372;
4360,9733;0,3473964;
4360,7322;0,3474149;
4360,4911;0,3473819;
4360,2500;0,3473585;
4360,0088;0,3473897;
4359,7677;0,3474105;
4359,5266;0,3473592;
4359,2855;0,3472632;
4359,0444;0,3472231;
4358,8033;0,3472866;
4358,5622;0,34735;
4358,3211;0,347347;
4358,0800;0,3473224;
4357,8388;0,3473153;
4357,5977;0,347339;
4357,3566;0,3473741;
4357,1155;0,3474146;
4356,8744;0,3474456;
4356,6333;0,3474226;
4356,3922;0,3473479;
4356,1511;0,3472363;
4355,9100;0,3471398;
4355,6688;0,3471244;
4355,4277;0,3471738;
4355,1866;0,347243;
4354,9455;0,3472838;
4354,7044;0,3472463;
4354,4633;0,3471579;
4354,2222;0,3471014;
4353,9811;0,3470946;
4353,7400;0,3471318;
4353,4988;0,3472222;
4353,2577;0,347283;
4353,0166;0,3472493;
4352,7755;0,3471747;
4352,5344;0,347101;
4352,2933;0,3470425;
4352,0522;0,347049;
4351,8111;0,3471221;
4351,5700;0,3471328;
4351,3289;0,3470283;
4351,0877;0,3469793;
4350,8466;0,3470675;
4350,6055;0,3471346;
4350,3644;0,3470794;
4350,1233;0,3469639;
4349,8822;0,3468728;
4349,6411;0,3468478;
4349,4000;0,3468776;
4349,1589;0,3469007;
4348,9177;0,3468722;
4348,6766;0,3468457;
4348,4355;0,3468494;
4348,1944;0,346831;
4347,9533;0,3468537;
4347,7122;0,346968;
4347,4711;0,3470626;
4347,2300;0,3470613;
4346,9889;0,3469799;
4346,7477;0,3468654;
4346,5066;0,3467718;
4346,2655;0,3467414;
4346,0244;0,3468023;
4345,7833;0,3468765;
4345,5422;0,346843;
4345,3011;0,3467738;
4345,0600;0,3467826;
4344,8189;0,3467706;
4344,5777;0,3466889;
4344,3366;0,3466453;
4344,0955;0,3466513;
4343,8544;0,3466517;
4343,6133;0,3466008;
4343,3722;0,3465226;
4343,1311;0,3465769;
4342,8900;0,3467564;
4342,6489;0,3468281;
4342,4077;0,3467587;
4342,1666;0,3467014;
4341,9255;0,3466702;
4341,6844;0,3466204;
4341,4433;0,3465759;
4341,2022;0,3465456;
4340,9611;0,3465229;
4340,7200;0,3464799;
4340,4789;0,3464069;
4340,2377;0,3463953;
4339,9966;0,3464495;
4339,7555;0,3464732;
4339,5144;0,3465171;
4339,2733;0,3465836;
4339,0322;0,3465537;
4338,7911;0,3464899;
4338,5500;0,3464675;
4338,3089;0,3464064;
4338,0677;0,3463125;
4337,8266;0,3462723;
4337,5855;0,3463054;
4337,3444;0,3463725;
4337,1033;0,3464079;
4336,8622;0,3463897;
4336,6211;0,3463598;
4336,3800;0,3463491;
4336,1389;0,3463796;
4335,8978;0,3464519;
4335,6566;0,3464954;
4335,4155;0,3464634;
4335,1744;0,3463797;
4334,9333;0,3462729;
4334,6922;0,3461977;
4334,4511;0,3461944;
4334,2100;0,346238;
4333,9689;0,3463202;
4333,7278;0,346408;
4333,4866;0,3464218;
4333,2455;0,3463696;
4333,0044;0,3463099;
4332,7633;0,3462365;
4332,5222;0,3461744;
4332,2811;0,3461691;
4332,0400;0,3461403;
4331,7989;0,3460572;
4331,5578;0,3460431;
4331,3166;0,3461004;
4331,0755;0,3461472;
4330,8344;0,346177;
4330,5933;0,3461364;
4330,3522;0,3460433;
4330,1111;0,3460282;
4329,8700;0,3460639;
4329,6289;0,3460662;
4329,3878;0,3460615;
4329,1466;0,3460742;
4328,9055;0,3460981;
4328,6644;0,3461089;
4328,4233;0,3460806;
4328,1822;0,3460495;
4327,9411;0,3460511;
4327,7000;0,3460301;
4327,4589;0,3459581;
4327,2178;0,3459141;
4326,9766;0,3459385;
4326,7355;0,3459806;
4326,4944;0,3459759;
4326,2533;0,3458988;
4326,0122;0,3457905;
4325,7711;0,3457208;
4325,5300;0,345716;
4325,2889;0,3457364;
4325,0478;0,3457556;
4324,8066;0,3457903;
4324,5655;0,3458264;
4324,3244;0,3458617;
4324,0833;0,3459012;
4323,8422;0,3459012;
4323,6011;0,3458674;
4323,3600;0,3458377;
4323,1189;0,3458092;
4322,8778;0,3457702;
4322,6367;0,3457114;
4322,3955;0,3456873;
4322,1544;0,3457573;
4321,9133;0,3458317;
4321,6722;0,3457928;
4321,4311;0,3456679;
4321,1900;0,3455624;
4320,9489;0,3455161;
4320,7078;0,3455162;
4320,4667;0,3455569;
4320,2255;0,3455832;
4319,9844;0,3455332;
4319,7433;0,345459;
4319,5022;0,3454379;
4319,2611;0,3454447;
4319,0200;0,3454391;
4318,7789;0,3454103;
4318,5378;0,3453555;
4318,2967;0,3453416;
4318,0555;0,3454259;
4317,8144;0,3455143;
4317,5733;0,3454853;
4317,3322;0,3453723;
4317,0911;0,3453;
4316,8500;0,3453029;
4316,6089;0,3453024;
4316,3678;0,3452602;
4316,1267;0,3452374;
4315,8855;0,3452793;
4315,6444;0,3453726;
4315,4033;0,345465;
4315,1622;0,3455049;
4314,9211;0,3454662;
4314,6800;0,3453473;
4314,4389;0,3452389;
4314,1978;0,3452263;
4313,9567;0,3452479;
4313,7155;0,3452467;
4313,4744;0,3452622;
4313,2333;0,3452532;
4312,9922;0,3451688;
4312,7511;0,3451362;
4312,5100;0,3451955;
4312,2689;0,34522;
4312,0278;0,3451699;
4311,7867;0,3450636;
4311,5455;0,3449527;
4311,3044;0,3449305;
4311,0633;0,3450281;
4310,8222;0,3451788;
4310,5811;0,3452603;
4310,3400;0,3452086;
4310,0989;0,3450669;
4309,8578;0,3449338;
4309,6167;0,3448936;
4309,3755;0,3449629;
4309,1344;0,3450601;
4308,8933;0,3451114;
4308,6522;0,3451281;
4308,4111;0,345109;
4308,1700;0,3450779;
4307,9289;0,345062;
4307,6878;0,3450372;
4307,4467;0,3450266;
4307,2056;0,3450404;
4306,9644;0,3450259;
4306,7233;0,3449369;
4306,4822;0,3448242;
4306,2411;0,3448142;
4306,0000;0,3448867;
4305,7589;0,3449166;
4305,5178;0,3448885;
4305,2767;0,3448593;
4305,0356;0,3448711;
4304,7944;0,3449262;
4304,5533;0,3449722;
4304,3122;0,3449441;
4304,0711;0,3448559;
4303,8300;0,3448224;
4303,5889;0,3448487;
4303,3478;0,3448081;
4303,1067;0,3447503;
4302,8656;0,3447877;
4302,6244;0,3448404;
4302,3833;0,3448258;
4302,1422;0,3447637;
4301,9011;0,3447016;
4301,6600;0,3446876;
4301,4189;0,3447237;
4301,1778;0,344776;
4300,9367;0,3447974;
4300,6956;0,344753;
4300,4544;0,3446543;
4300,2133;0,3445427;
4299,9722;0,3444961;
4299,7311;0,3445563;
4299,4900;0,344605;
4299,2489;0,3445286;
4299,0078;0,3444208;
4298,7667;0,344418;
4298,5256;0,3444718;
4298,2844;0,34447;
4298,0433;0,3444415;
4297,8022;0,344438;
4297,5611;0,3444099;
4297,3200;0,3443887;
4297,0789;0,3444472;
4296,8378;0,3445086;
4296,5967;0,3445137;
4296,3556;0,3444926;
4296,1144;0,3444535;
4295,8733;0,3444233;
4295,6322;0,3444264;
4295,3911;0,3444431;
4295,1500;0,34445;
4294,9089;0,3444488;
4294,6678;0,344442;
4294,4267;0,3444237;
4294,1856;0,3444234;
4293,9445;0,3444294;
4293,7033;0,3444007;
4293,4622;0,34434;
4293,2211;0,344263;
4292,9800;0,3442422;
4292,7389;0,3442893;
4292,4978;0,344283;
4292,2567;0,3442082;
4292,0156;0,3442004;
4291,7745;0,3443089;
4291,5333;0,3443932;
4291,2922;0,3443289;
4291,0511;0,3441973;
4290,8100;0,3441307;
4290,5689;0,3441345;
4290,3278;0,344153;
4290,0867;0,3441502;
4289,8456;0,3441271;
4289,6045;0,3441324;
4289,3633;0,3441914;
4289,1222;0,3442404;
4288,8811;0,3442194;
4288,6400;0,3441533;
4288,3989;0,3440936;
4288,1578;0,3440839;
4287,9167;0,3440963;
4287,6756;0,3440621;
4287,4345;0,3440232;
4287,1933;0,3440309;
4286,9522;0,3440464;
4286,7111;0,3440352;
4286,4700;0,3440182;
4286,2289;0,3440414;
4285,9878;0,3440691;
4285,7467;0,3440358;
4285,5056;0,3439566;
4285,2645;0,3438856;
4285,0233;0,3438886;
4284,7822;0,343963;
4284,5411;0,3439985;
4284,3000;0,3439511;
4284,0589;0,3439137;
4283,8178;0,3439592;
4283,5767;0,3440301;
4283,3356;0,3440403;
4283,0945;0,3439967;
4282,8533;0,3439313;
4282,6122;0,3438298;
4282,3711;0,3437437;
4282,1300;0,3437706;
4281,8889;0,3438554;
4281,6478;0,3438622;
4281,4067;0,3438076;
4281,1656;0,3437894;
4280,9245;0,3438061;
4280,6833;0,3438097;
4280,4422;0,3437981;
4280,2011;0,3437656;
4279,9600;0,3437018;
4279,7189;0,3436542;
4279,4778;0,3436328;
4279,2367;0,3436301;
4278,9956;0,3436968;
4278,7545;0,3437606;
4278,5134;0,3437265;
4278,2722;0,3436872;
4278,0311;0,3436984;
4277,7900;0,3436768;
4277,5489;0,3435928;
4277,3078;0,3435233;
4277,0667;0,3435052;
4276,8256;0,3435114;
4276,5845;0,3435678;
4276,3434;0,3436699;
4276,1022;0,3437268;
4275,8611;0,3436929;
4275,6200;0,3436142;
4275,3789;0,3435421;
4275,1378;0,3434782;
4274,8967;0,3434412;
4274,6556;0,3434463;
4274,4145;0,3434364;
4274,1734;0,3433838;
4273,9322;0,3433492;
4273,6911;0,3433824;
4273,4500;0,3434208;
4273,2089;0,3433759;
4272,9678;0,3433081;
4272,7267;0,3433029;
4272,4856;0,3433469;
4272,2445;0,3434206;
4272,0034;0,3434679;
4271,7622;0,343421;
4271,5211;0,3433373;
4271,2800;0,3433374;
4271,0389;0,3434134;
4270,7978;0,3434431;
4270,5567;0,3433915;
4270,3156;0,3433219;
4270,0745;0,3432908;
4269,8334;0,3433091;
4269,5922;0,3433493;
4269,3511;0,3433845;
4269,1100;0,3433654;
4268,8689;0,3432792;
4268,6278;0,343226;
4268,3867;0,3432737;
4268,1456;0,3433294;
4267,9045;0,3432944;
4267,6634;0,3432113;
4267,4222;0,3431427;
4267,1811;0,3430834;
4266,9400;0,3430358;
4266,6989;0,3430313;
4266,4578;0,3430491;
4266,2167;0,3430166;
4265,9756;0,3429542;
4265,7345;0,3429689;
4265,4934;0,3430568;
4265,2523;0,3430844;
4265,0111;0,3429945;
4264,7700;0,3429004;
4264,5289;0,3428938;
4264,2878;0,342933;
4264,0467;0,3429799;
4263,8056;0,3430317;
4263,5645;0,3430739;
4263,3234;0,3430627;
4263,0823;0,3429658;
4262,8411;0,3428777;
4262,6000;0,3428539;
4262,3589;0,3428384;
4262,1178;0,3428456;
4261,8767;0,3428421;
4261,6356;0,3427793;
4261,3945;0,3427768;
4261,1534;0,3429053;
4260,9123;0,3430104;
4260,6711;0,3429408;
4260,4300;0,3427953;
4260,1889;0,3427386;
4259,9478;0,3427642;
4259,7067;0,342801;
4259,4656;0,3428483;
4259,2245;0,3429118;
4258,9834;0,3429089;
4258,7423;0,3428284;
4258,5011;0,342785;
4258,2600;0,3427946;
4258,0189;0,342836;
4257,7778;0,3428935;
4257,5367;0,3428364;
4257,2956;0,3426577;
4257,0545;0,3425637;
4256,8134;0,342631;
4256,5723;0,3427341;
4256,3311;0,3427688;
4256,0900;0,3427231;
4255,8489;0,3426486;
4255,6078;0,342589;
4255,3667;0,3425243;
4255,1256;0,3424498;
4254,8845;0,3424218;
4254,6434;0,3424911;
4254,4023;0,3426052;
4254,1611;0,3426211;
4253,9200;0,3425206;
4253,6789;0,3424017;
4253,4378;0,3423046;
4253,1967;0,342256;
4252,9556;0,3422851;
4252,7145;0,3423813;
4252,4734;0,3424968;
4252,2323;0,3425514;
4251,9911;0,3425198;
4251,7500;0,3424542;
4251,5089;0,3424128;
4251,2678;0,3423947;
4251,0267;0,3423748;
4250,7856;0,3423748;
4250,5445;0,3423789;
4250,3034;0,3423537;
4250,0623;0,3423184;
4249,8212;0,342268;
4249,5800;0,3422164;
4249,3389;0,3421982;
4249,0978;0,342211;
4248,8567;0,3422497;
4248,6156;0,3422707;
4248,3745;0,3422573;
4248,1334;0,3422524;
4247,8923;0,3422502;
4247,6512;0,3422455;
4247,4100;0,3422349;
4247,1689;0,3421923;
4246,9278;0,3421516;
4246,6867;0,3421834;
4246,4456;0,3422659;
4246,2045;0,3422566;
4245,9634;0,342131;
4245,7223;0,3420501;
4245,4812;0,3420815;
4245,2400;0,342139;
4244,9989;0,3421527;
4244,7578;0,3421348;
4244,5167;0,3421272;
4244,2756;0,3421473;
4244,0345;0,3421589;
4243,7934;0,3421008;
4243,5523;0,3419738;
4243,3112;0,3418601;
4243,0700;0,3418346;
4242,8289;0,3418744;
4242,5878;0,3419112;
4242,3467;0,3419226;
4242,1056;0,3419304;
4241,8645;0,3419557;
4241,6234;0,3419806;
4241,3823;0,3420073;
4241,1412;0,3420586;
4240,9000;0,342088;
4240,6589;0,3420508;
4240,4178;0,3419679;
4240,1767;0,3418643;
4239,9356;0,3417715;
4239,6945;0,3417332;
4239,4534;0,3417433;
4239,2123;0,341753;
4238,9712;0,3417342;
