;test;
Wavenumbers [1/cm];Absorbance;
4499,6121;0,003507698;
4499,3710;0,003496998;
4499,1298;0,003525;
4498,8887;0,003534081;
4498,6476;0,003496816;
4498,4065;0,003454961;
4498,1654;0,003416293;
4497,9243;0,003391639;
4497,6832;0,003430304;
4497,4421;0,003509707;
4497,2010;0,003540136;
4496,9598;0,003531132;
4496,7187;0,003548514;
4496,4776;0,003564877;
4496,2365;0,003543268;
4495,9954;0,003525052;
4495,7543;0,003527166;
4495,5132;0,003510829;
4495,2721;0,003492171;
4495,0310;0,003513621;
4494,7899;0,003532985;
4494,5487;0,003505245;
4494,3076;0,003475862;
4494,0665;0,003487865;
4493,8254;0,003508454;
4493,5843;0,003507332;
4493,3432;0,003486247;
4493,1021;0,003429339;
4492,8610;0,003371081;
4492,6199;0,003391091;
4492,3787;0,003461771;
4492,1376;0,003487865;
4491,8965;0,003464094;
4491,6554;0,003447447;
4491,4143;0,003464772;
4491,1732;0,003523121;
4490,9321;0,003584974;
4490,6910;0,003584218;
4490,4499;0,003543189;
4490,2087;0,003521946;
4489,9676;0,00350026;
4489,7265;0,003469338;
4489,4854;0,003476123;
4489,2443;0,003497181;
4489,0032;0,00348309;
4488,7621;0,003460754;
4488,5210;0,003443428;
4488,2799;0,003423886;
4488,0387;0,003422581;
4487,7976;0,003438523;
4487,5565;0,003443794;
4487,3154;0,003424277;
4487,0743;0,003412145;
4486,8332;0,003435705;
4486,5921;0,00345243;
4486,3510;0,003441706;
4486,1099;0,003430826;
4485,8687;0,003413867;
4485,6276;0,003401344;
4485,3865;0,003415093;
4485,1454;0,003431948;
4484,9043;0,003440167;
4484,6632;0,003443193;
4484,4221;0,003430356;
4484,1810;0,00338903;
4483,9399;0,003338421;
4483,6987;0,00333276;
4483,4576;0,003366333;
4483,2165;0,003390778;
4482,9754;0,003420859;
4482,7343;0,00348476;
4482,4932;0,00354927;
4482,2521;0,003573908;
4482,0110;0,003559318;
4481,7699;0,003520955;
4481,5287;0,003476906;
4481,2876;0,00344061;
4481,0465;0,003414963;
4480,8054;0,003400039;
4480,5643;0,003410945;
4480,3232;0,003454622;
4480,0821;0,003475966;
4479,8410;0,003441289;
4479,5999;0,003420494;
4479,3588;0,003468634;
4479,1176;0,003527479;
4478,8765;0,003530689;
4478,6354;0,00350441;
4478,3943;0,003493919;
4478,1532;0,003493084;
4477,9121;0,003480768;
4477,6710;0,003461641;
4477,4299;0,003438184;
4477,1888;0,003411884;
4476,9476;0,003410788;
4476,7065;0,003435079;
4476,4654;0,003443115;
4476,2243;0,003411623;
4475,9832;0,003365472;
4475,7421;0,003372464;
4475,5010;0,003440245;
4475,2599;0,00346879;
4475,0188;0,003421407;
4474,7776;0,003374629;
4474,5365;0,003372803;
4474,2954;0,0034003;
4474,0543;0,003412067;
4473,8132;0,003401057;
4473,5721;0,003407475;
4473,3310;0,003411154;
4473,0899;0,003381568;
4472,8488;0,003342646;
4472,6076;0,003330908;
4472,3665;0,003359968;
4472,1254;0,003400561;
4471,8843;0,003421042;
4471,6432;0,003421825;
4471,4021;0,003431191;
4471,1610;0,003446011;
4470,9199;0,00343474;
4470,6788;0,003424564;
4470,4376;0,003435209;
4470,1965;0,003406744;
4469,9554;0,003338629;
4469,7143;0,003335734;
4469,4732;0,003403248;
4469,2321;0,003423912;
4468,9910;0,003383942;
4468,7499;0,003384021;
4468,5088;0,003449821;
4468,2676;0,003497599;
4468,0265;0,003504462;
4467,7854;0,003522964;
4467,5443;0,003530297;
4467,3032;0,003484003;
4467,0621;0,003421512;
4466,8210;0,003379325;
4466,5799;0,003344238;
4466,3388;0,003319039;
4466,0977;0,003328873;
4465,8565;0,003358116;
4465,6154;0,00336722;
4465,3743;0,00336195;
4465,1332;0,003365472;
4464,8921;0,003368446;
4464,6510;0,003375751;
4464,4099;0,003383942;
4464,1688;0,003341733;
4463,9277;0,00325605;
4463,6865;0,003197502;
4463,4454;0,003210463;
4463,2043;0,003290321;
4462,9632;0,003364768;
4462,7221;0,003378334;
4462,4810;0,003390308;
4462,2399;0,00343714;
4461,9988;0,00344849;
4461,7577;0,003405414;
4461,5165;0,003368055;
4461,2754;0,003360516;
4461,0343;0,003366177;
4460,7932;0,003373194;
4460,5521;0,003384021;
4460,3110;0,00340497;
4460,0699;0,003420024;
4459,8288;0,003411754;
4459,5877;0,003405675;
4459,3465;0,003417102;
4459,1054;0,003416267;
4458,8643;0,003403927;
4458,6232;0,003404553;
4458,3821;0,003414519;
4458,1410;0,003430174;
4457,8999;0,003438001;
4457,6588;0,003393987;
4457,4177;0,003319378;
4457,1765;0,003290843;
4456,9354;0,003291782;
4456,6943;0,003288;
4456,4532;0,003326474;
4456,2121;0,003395682;
4455,9710;0,003405518;
4455,7299;0,003357464;
4455,4888;0,003329525;
4455,2477;0,003325691;
4455,0065;0,003331795;
4454,7654;0,003346924;
4454,5243;0,003318961;
4454,2832;0,003270499;
4454,0421;0,003295486;
4453,8010;0,003380812;
4453,5599;0,003444185;
4453,3188;0,003457675;
4453,0777;0,003433644;
4452,8365;0,003378229;
4452,5954;0,003336282;
4452,3543;0,003366359;
4452,1132;0,003417494;
4451,8721;0,003382221;
4451,6310;0,003296372;
4451,3899;0,00329945;
4451,1488;0,003385612;
4450,9077;0,003447447;
4450,6666;0,003477636;
4450,4254;0,003479254;
4450,1843;0,003421016;
4449,9432;0,003356968;
4449,7021;0,003354307;
4449,4610;0,003371055;
4449,2199;0,00335029;
4448,9788;0,003319822;
4448,7377;0,003314109;
4448,4966;0,003321178;
4448,2554;0,003322039;
4448,0143;0,003321465;
4447,7732;0,003327439;
4447,5321;0,003322404;
4447,2910;0,003312414;
4447,0499;0,003313405;
4446,8088;0,003301041;
4446,5677;0,003265934;
4446,3266;0,003239697;
4446,0854;0,00324786;
4445,8443;0,003281192;
4445,6032;0,003296868;
4445,3621;0,003257615;
4445,1210;0,003189158;
4444,8799;0,003151948;
4444,6388;0,003153668;
4444,3977;0,00317964;
4444,1566;0,003220112;
4443,9154;0,003257249;
4443,6743;0,003286018;
4443,4332;0,003292304;
4443,1921;0,003280462;
4442,9510;0,003285574;
4442,7099;0,00330498;
4442,4688;0,00331064;
4442,2277;0,003293399;
4441,9866;0,003281323;
4441,7454;0,003308136;
4441,5043;0,00334116;
4441,2632;0,00333156;
4441,0221;0,003307849;
4440,7810;0,00332003;
4440,5399;0,003367533;
4440,2988;0,003406666;
4440,0577;0,003398865;
4439,8166;0,003357594;
4439,5754;0,003320813;
4439,3343;0,003307145;
4439,0932;0,003306023;
4438,8521;0,003290504;
4438,6110;0,003269012;
4438,3699;0,003268073;
4438,1288;0,003286148;
4437,8877;0,003307693;
4437,6466;0,003303884;
4437,4055;0,003256206;
4437,1643;0,003209029;
4436,9232;0,003211115;
4436,6821;0,003237793;
4436,4410;0,003238863;
4436,1999;0,003222146;
4435,9588;0,003226475;
4435,7177;0,003243401;
4435,4766;0,003260222;
4435,2355;0,003305371;
4434,9943;0,003356864;
4434,7532;0,003352324;
4434,5121;0,003299998;
4434,2710;0,00325605;
4434,0299;0,003249112;
4433,7888;0,003270994;
4433,5477;0,003304302;
4433,3066;0,003330751;
4433,0655;0,003308214;
4432,8243;0,003229552;
4432,5832;0,003193356;
4432,3421;0,003253024;
4432,1010;0,003317631;
4431,8599;0,003326265;
4431,6188;0,003316196;
4431,3777;0,003309545;
4431,1366;0,003309127;
4430,8955;0,003314631;
4430,6543;0,003295799;
